date,negeri,code,daerah,kawasan_banjir,latitude,longitude,kedalaman_banjir_max,day,month,year
15/1/2021,Sarawak,SRW,SRI AMAN,"Kpg Hilir, Sri Aman",1.2461,111.4589,0.4,15,1,2021
15/1/2021,Sarawak,SRW,SRI AMAN,"Kpg Hulu, Sri Aman",1.2365,111.4708,0.4,15,1,2021
17/1/2021,Sarawak,SRW,BETONG,"Kampung Muroh,
Kabong",1.9182,111.1599,0.5,17,1,2021
17/1/2021,Sarawak,SRW,BETONG,"Kampung Alit, Kabong",1.9125,111.1569,0.5,17,1,2021
17/1/2021,Sarawak,SRW,BETONG,"Kampung Maludam,
Pusa",1.66,111.0418,0.6,17,1,2021
17/1/2021,Sarawak,SRW,BETONG,"Kampung Semarang,
Pusa",1.6764,111.0979,0.6,17,1,2021
12/1/2021,Sarawak,SRW,SERIAN,Kampung Simpok,1.2713,110.3612,0.5,12,1,2021
13/1/2021,Sarawak,SRW,SERIAN,"Kampung Mentung
Merau",0.9876,110.6047,0.3,13,1,2021
13/1/2021,Sarawak,SRW,SERIAN,"Kampung Tebekang
Dayak",1.1049,110.5137,0.3,13,1,2021
13/1/2021,Sarawak,SRW,SERIAN,"Kampung Tebekang
Melayu",1.1019,110.5077,0.6,13,1,2021
13/1/2021,Sarawak,SRW,SERIAN,Kampung Tanah Puteh,1.2198,110.6274,1.5,13,1,2021
14/1/2021,Sarawak,SRW,SERIAN,Kampung Sorak Melayu,1.1281,110.5463,0.6,14,1,2021
13/1/2021,Sarawak,SRW,"SAMARAHA
N",Kampung Moyan Laut,1.5658,110.5794,0.3,13,1,2021
13/1/2021,Sarawak,SRW,"SAMARAHA
N",Kampung Rangawan,1.4834,110.7282,0.3,13,1,2021
13/1/2021,Sarawak,SRW,"SAMARAHA
N",Kampung Tambirat,1.5478,110.5193,0.3,13,1,2021
13/1/2021,Sarawak,SRW,"SAMARAHA
N",Kampung Ulu Jemukan,1.5283,110.6825,0.3,13,1,2021
13/1/2021,Sarawak,SRW,"SAMARAHA
N",Kampung Ulu Semera,1.5277,110.6673,0.0,13,1,2021
13/1/2021,Sarawak,SRW,"SAMARAHA
N",Kampung Senangeh,1.4608,110.6938,0.3,13,1,2021
13/1/2021,Sarawak,SRW,"SAMARAHA
N",Kampung Terasi,1.4895,110.7004,9.0,13,1,2021
13/1/2021,Sarawak,SRW,"SAMARAHA
N",Kampung Ulu Pendam,1.5038,110.7147,0.3,13,1,2021
13/1/2021,Sarawak,SRW,"SAMARAHA
N",Kampung Hijrah,1.3867,110.7628,0.9,13,1,2021
13/1/2021,Sarawak,SRW,"SAMARAHA
N",Kampung Simunjan Jaya,1.3701,110.7867,0.6,13,1,2021
13/1/2021,Sarawak,SRW,"SAMARAHA
N",Jalan RGC Gedong,1.2401,110.6888,0.3,13,1,2021
13/1/2021,Sarawak,SRW,"SAMARAHA
N",Kampung Seruyuk,1.4488,110.7136,0.6,13,1,2021
13/1/2021,Sarawak,SRW,"SAMARAHA
N",Kampung Ladong,1.4715,110.7587,0.6,13,1,2021
13/1/2021,Sarawak,SRW,"SAMARAHA
N",Taman Unigarden,1.4641,110.4166,0.6,13,1,2021
13/1/2021,Sarawak,SRW,"SAMARAHA
N",Taman Univista,1.4671,110.4179,0.5,13,1,2021
17/1/2021,Sarawak,SRW,BETONG,"Rh Anta, Jelupang,
Roban",1.8874,111.2486,0.6,17,1,2021
21/1/2021,Sarawak,SRW,KAPIT,Kawasan Rumah Kahei,2.3846,113.35,0.3,21,1,2021
21/1/2021,Sarawak,SRW,KAPIT,"Uma Kulit, Sungai Asap",3.026,113.9124,0.3,21,1,2021
21/1/2021,Sarawak,SRW,KAPIT,Uma Badeng,3.1055,113.9315,0.3,21,1,2021
21/1/2021,Sarawak,SRW,KAPIT,Punan Bah,2.3846,113.35,0.15,21,1,2021
21/1/2021,Sarawak,SRW,KAPIT,"Rh Seking, Nanga Merit",2.2765,113.0921,0.3,21,1,2021
21/1/2021,Sarawak,SRW,KAPIT,"Rh Robin, Nanga Merit",2.284,113.1301,0.3,21,1,2021
21/1/2021,Sarawak,SRW,MIRI,SK Long Tungan,3.161,115.1828,1.7,21,1,2021
21/1/2021,Sarawak,SRW,MIRI,Rh Belilie,3.6813,113.9019,0.2,21,1,2021
22/1/2021,Sarawak,SRW,SIBU,"Jalan Ke Tabalong dan
Nanga Tamin",2.5092,112.0739,0.33,22,1,2021
22/1/2021,Sarawak,SRW,SIBU,Rh Magdeline Entayang,2.3058,112.1945,0.43,22,1,2021
22/1/2021,Sarawak,SRW,SIBU,Rh Ingai,2.5221,112.3228,0.27,22,1,2021
22/1/2021,Sarawak,SRW,SIBU,Rh Chandu,2.3118,112.1932,0.7,22,1,2021
21/1/2021,Sarawak,SRW,MIRI,Kampung Melinau,4.0291,114.8029,0.3,21,1,2021
21/1/2021,Sarawak,SRW,MIRI,Gereja BEM Mulu,4.0337,114.8011,0.2,21,1,2021
22/1/2021,Sarawak,SRW,MIRI,SMK Tutoh Apoh,3.9497,114.5423,0.2,22,1,2021
22/1/2021,Sarawak,SRW,MIRI,SK Penghulu Baya,3.9861,114.6321,1.8,22,1,2021
23/1/2021,Sarawak,SRW,MIRI,SK Long Panai,3.9493,114.5424,1.0,23,1,2021
28/1/2021,Sarawak,SRW,SIBU,Rh Magdeline Entayang,2.3058,112.1945,1.0,28,1,2021
28/1/2021,Sarawak,SRW,SIBU,Rh Ingai,2.5221,112.3228,0.37,28,1,2021
28/1/2021,Sarawak,SRW,SIBU,Rh Chandu,2.3118,112.1932,0.76,28,1,2021
28/1/2021,Sarawak,SRW,SIBU,SK Sungai Buloh,2.5819,112.4256,0.6,28,1,2021
28/1/2021,Sarawak,SRW,SIBU,SK Nanga Kua,2.4398,112.3182,0.34,28,1,2021
29/1/2021,Sarawak,SRW,BINTULU,SK Kuala Muput,2.6211,112.9701,1.5,29,1,2021
29/1/2021,Sarawak,SRW,BINTULU,SK Nanga Tau,2.5444,113.0338,1.5,29,1,2021
29/1/2021,Sarawak,SRW,MUKAH,Kampung Kuala Lama,2.9029,112.0826,0.7,29,1,2021
29/1/2021,Sarawak,SRW,MUKAH,Kampung Jebungan,2.8801,112.1478,0.7,29,1,2021
29/1/2021,Sarawak,SRW,MUKAH,Kampung Judan Ulu,2.8819,111.9687,0.7,29,1,2021
29/1/2021,Sarawak,SRW,MUKAH,Kampung Petanak,2.8968,112.0796,0.7,29,1,2021
29/1/2021,Sarawak,SRW,SIBU,SK Iban Union,2.4398,112.3182,0.61,29,1,2021
30/1/2021,Sarawak,SRW,SIBU,"Jalan Ke Tabalong
Nanga Tamin",2.5092,112.0739,0.24,30,1,2021
30/1/2021,Sarawak,SRW,SIBU,Rh Tatom,2.417,112.1181,0.43,30,1,2021
30/1/2021,Sarawak,SRW,KUCHING,Kpg Stass,1.3879,109.9841,1.0,30,1,2021
30/1/2021,Sarawak,SRW,SERIAN,"Kampung Betong
Kanowit",1.2873,110.4878,0.45,30,1,2021
30/1/2021,Sarawak,SRW,SERIAN,Kampung Sungai Turong,1.3083,110.4936,0.3,30,1,2021
30/1/2021,Sarawak,SRW,SERIAN,"Jalan Kuching-Serian
(jalanraya menuju ke",1.1636,110.2527,0.6,30,1,2021
30/1/2021,Sarawak,SRW,SERIAN,Kampung Lintang Baru,1.2691,110.4649,0.75,30,1,2021
31/1/2021,Sarawak,SRW,SERIAN,Kampung Rimba Padi,1.3176,110.5482,0.6,31,1,2021
31/1/2021,Sarawak,SRW,SERIAN,Kampung Siniawan,1.3552,110.5414,0.6,31,1,2021
31/1/2021,Sarawak,SRW,SIBU,SK Kuala Lemai,2.6845,112.5044,0.6,31,1,2021
29/1/2021,Sarawak,SRW,KUCHING,Jalan Mawar Lundu,1.6885,109.8585,0.1,29,1,2021
30/1/2021,Sarawak,SRW,"SAMARAHA
N",Kampung Simunjan Jaya,1.3701,110.7867,0.6,30,1,2021
30/1/2021,Sarawak,SRW,KUCHING,Pekan Lundu,1.6701,109.8533,0.2,30,1,2021
30/1/2021,Sarawak,SRW,KUCHING,Kampung Dagang,1.6679,109.8521,0.2,30,1,2021
30/1/2021,Sarawak,SRW,KUCHING,Kampung Sileng Melayu,1.6733,109.8561,0.2,30,1,2021
30/1/2021,Sarawak,SRW,KUCHING,Kampung Sileng Dayak,1.6743,109.8627,0.2,30,1,2021
30/1/2021,Sarawak,SRW,KUCHING,Kampung Stunggang Melayu Baru,1.658,109.8592,0.2,30,1,2021
30/1/2021,Sarawak,SRW,KUCHING,Kampung Stunggang Melayu Lama,1.6592,109.8616,0.2,30,1,2021
31/1/2021,Sarawak,SRW,SAMARAHAN,Kampung Hijrah,1.3865,110.7634,0.9,31,1,2021
31/1/2021,Sarawak,SRW,SERIAN,Kampung Hilir,1.1656,110.5757,0.6,31,1,2021
31/1/2021,Sarawak,SRW,SERIAN,Kampung Hulu,1.1583,110.5719,0.75,31,1,2021
30/1/2021,Sarawak,SRW,SAMARAHAN,Kampung Jalan Pusat,1.5173,110.9437,1.5,30,1,2021
30/1/2021,Sarawak,SRW,SAMARAHAN,Kampung Tebelu,1.5431,110.8591,0.5,30,1,2021
2/2/2021,Sarawak,SRW,KAPIT,"Rumah Kulleh, Nanga",2.0031,112.6015,0.3,2,2,2021
2/2/2021,Sarawak,SRW,SIBU,Kawasan Tanjung Latap,2.6845,112.5044,0.3,2,2,2021
2/2/2021,Sarawak,SRW,SIBU,Kawasan Persisiran Sungai Assan,2.2256,111.8326,0.3,2,2,2021
2/2/2021,Sarawak,SRW,SIBU,Jalan Utama Sungai Assan,2.2256,111.8326,0.15,2,2,2021
2/2/2021,Sarawak,SRW,SIBU,Jalan Kampung Kedada,2.2311,111.8373,0.6,2,2,2021
2/2/2021,Sarawak,SRW,SIBU,Kampung Kerto,2.2631,111.8114,0.15,2,2,2021
2/2/2021,Sarawak,SRW,SIBU,Rh Sigan,2.733,111.8561,0.3,2,2,2021
2/2/2021,Sarawak,SRW,SIBU,SK Ulu Sungai Arip,2.6715,112.7069,0.15,2,2,2021
2/2/2021,Sarawak,SRW,KAPIT,Kawasan Kampung Muhibbah,2.0158,112.9291,0.3,2,2,2021
2/2/2021,Sarawak,SRW,KAPIT,Kawasan Kampung Baru,2.0181,112.9294,1.0,2,2,2021
2/2/2021,Sarawak,SRW,KAPIT,Jalan menuju ke Rumah John Ramba,2.0031,112.9347,0.5,2,2,2021
2/2/2021,Sarawak,SRW,KAPIT,Wharf Song,2.0111,112.5507,0.3,2,2,2021
2/2/2021,Sarawak,SRW,KAPIT,SK Lepong Balleh,2.0103,113.0271,0.3,2,2,2021
3/2/2021,Sarawak,SRW,SIBU,Lorong Sentosa 2,2.2698,111.8625,0.3,3,2,2021
3/2/2021,Sarawak,SRW,SIBU,Lorong Sentosa 4,2.2699,111.8618,0.3,3,2,2021
3/2/2021,Sarawak,SRW,SIBU,Lorong Sentosa Timur 4,2.2694,111.8632,0.3,3,2,2021
3/2/2021,Sarawak,SRW,SIBU,Jalan Bukit 5 Timur,2.2747,111.8636,0.1,3,2,2021
3/2/2021,Sarawak,SRW,SIBU,Jalan Sentosa,2.2721,111.8629,0.2,3,2,2021
3/2/2021,Sarawak,SRW,SIBU,Lorong Sentosa 6,2.2732,111.8661,0.2,3,2,2021
3/2/2021,Sarawak,SRW,SIBU,Lorong Sentosa Utara 8,2.2801,111.8709,0.2,3,2,2021
3/2/2021,Sarawak,SRW,SIBU,Belian Lane,2.2985,111.839,0.3,3,2,2021
3/2/2021,Sarawak,SRW,SIBU,Jalan Tiong Hua,2.2962,111.8378,0.3,3,2,2021
3/2/2021,Sarawak,SRW,SIBU,Jalan Pigeon,2.296,111.8315,0.3,3,2,2021
3/2/2021,Sarawak,SRW,SIBU,Jalan Punai,2.2958,111.834,0.3,3,2,2021
3/2/2021,Sarawak,SRW,SIBU,Lorong Merlin 2,2.2977,111.836,0.3,3,2,2021
3/2/2021,Sarawak,SRW,SIBU,Jalan Bunga Raya,2.3042,111.8247,0.3,3,2,2021
3/2/2021,Sarawak,SRW,SIBU,Jalan Layang-layang,2.2973,111.8319,0.3,3,2,2021
3/2/2021,Sarawak,SRW,SIBU,Jalan Chong Sang,2.285,111.8376,0.3,3,2,2021
3/2/2021,Sarawak,SRW,SIBU,Jalan Cempaka,2.3023,111.8242,0.35,3,2,2021
3/2/2021,Sarawak,SRW,SIBU,Lorong Tekam 4,2.2831,111.8378,0.3,3,2,2021
3/2/2021,Sarawak,SRW,SIBU,Lorong Tekam 6,2.2835,111.8382,0.2,3,2,2021
3/2/2021,Sarawak,SRW,SIBU,Jalan Selangan,2.2833,111.8366,0.3,3,2,2021
3/2/2021,Sarawak,SRW,SIBU,Lorong Gelama 3,2.3173,111.8513,0.3,3,2,2021
3/2/2021,Sarawak,SRW,SIBU,Lorong Gelama 5,2.318,111.8519,0.3,3,2,2021
3/2/2021,Sarawak,SRW,SIBU,Lorong Belibas 1,2.3173,111.8528,0.3,3,2,2021
3/2/2021,Sarawak,SRW,SIBU,Lorong Angsana Utara 2,2.3155,111.8548,0.6,3,2,2021
3/2/2021,Sarawak,SRW,SIBU,Jalan Ling Kai Cheng,2.3204,111.8505,0.3,3,2,2021
3/2/2021,Sarawak,SRW,SIBU,Kawasan Salim,2.2381,111.8861,0.4,3,2,2021
3/2/2021,Sarawak,SRW,SIBU,Rh Joseph,2.2376,111.8852,0.4,3,2,2021
3/2/2021,Sarawak,SRW,SIBU,SK Nanga Kua,2.4398,112.3182,0.94,3,2,2021
3/2/2021,Sarawak,SRW,SIBU,Jalan Kampung Jeriah Utara,2.3034,111.9087,0.2,3,2,2021
3/2/2021,Sarawak,SRW,SIBU,Rh Sigan,2.733,111.8561,0.46,3,2,2021
3/2/2021,Sarawak,SRW,SIBU,Klinik Kesihatan Arip,2.736,112.6699,1.16,3,2,2021
3/2/2021,Sarawak,SRW,SIBU,Rh Janting,2.716,112.6699,1.37,3,2,2021
3/2/2021,Sarawak,SRW,SIBU,Rh Siba Batu 36 Tamin,2.4184,112.2118,0.9,3,2,2021
4/2/2021,Sarawak,SRW,SIBU,"Jalan Utama
Salim/Stabau",2.2354,111.8878,0.6,4,2,2021
3/2/2021,Sarawak,SRW,SERIAN,Kampung Hulu,1.1578,110.5712,2.1,3,2,2021
3/2/2021,Sarawak,SRW,SERIAN,Kampung Hilir,1.1657,110.5737,2.1,3,2,2021
3/2/2021,Sarawak,SRW,SERIAN,Kampung Munggu Limo,1.1528,110.5778,2.1,3,2,2021
3/2/2021,Sarawak,SRW,SERIAN,Kampung Riih Daso,1.1411,110.5166,0.2,3,2,2021
3/2/2021,Sarawak,SRW,SERIAN,Kpg Pengkalan Amo,0.985,110.4381,0.15,3,2,2021
3/2/2021,Sarawak,SRW,SERIAN,Kampung Bunga Raya,1.1599,110.5522,0.4,3,2,2021
3/2/2021,Sarawak,SRW,SERIAN,Kampung Pichin,1.1087,110.4848,0.7,3,2,2021
3/2/2021,Sarawak,SRW,SERIAN,Kampung Tebekang Dayak,1.1028,110.5092,0.6,3,2,2021
3/2/2021,Sarawak,SRW,SERIAN,"Kampung Tebekang
Melayu",1.1051,110.5134,1.4,3,2,2021
3/2/2021,Sarawak,SRW,SERIAN,"Kampung Lingga,
Tebedu",1.0997,110.5097,0.6,3,2,2021
3/2/2021,Sarawak,SRW,SERIAN,Kampung Slabi Entukuh,1.1369,110.554,1.2,3,2,2021
3/2/2021,Sarawak,SRW,SERIAN,Kampung Slabi Sangkam,1.1349,110.6034,1.2,3,2,2021
3/2/2021,Sarawak,SRW,SERIAN,Kampung Slabi Plaman,1.1411,110.5622,1.2,3,2,2021
3/2/2021,Sarawak,SRW,SERIAN,"Kampung Slabi
Empurung",1.1486,110.5709,1.2,3,2,2021
3/2/2021,Sarawak,SRW,SERIAN,Kampung Sorak Melayu,1.1262,110.5449,1.5,3,2,2021
3/2/2021,Sarawak,SRW,SERIAN,Kampung Sorak Mawang,1.1084,110.5522,1.5,3,2,2021
4/2/2021,Sarawak,SRW,SERIAN,"Jalan Kuching-Serian
Lama (Jalanraya menuju
ke Kampung Panchor
Dayak dan Kampung
Skuduk)",1.1636,110.2527,1.5,4,2,2021
4/2/2021,Sarawak,SRW,KUCHING,"Jalan Tun Abang Haji
Openg (Berhadapan
Hospital Umum
Sarawak).",1.5437,110.3411,0.3,4,2,2021
4/2/2021,Sarawak,SRW,KUCHING,"Sungai Cina, Matang",1.608,110.225,0.2,4,2,2021
4/2/2021,Sarawak,SRW,KUCHING,Kampung Pulo Ulu,1.5598,110.3683,0.2,4,2,2021
4/2/2021,Sarawak,SRW,KUCHING,"Kampung Rampangi
Skim",1.4036,110.1949,0.45,4,2,2021
29/1/2021,Sarawak,SRW,"SAMARAHA
N",Balai Bomba Asajaya,1.5434,110.6114,0.3,29,1,2021
29/1/2021,Sarawak,SRW,"SAMARAHA
N",Balai Polis Asajaya,1.5437,110.6124,0.2,29,1,2021
29/1/2021,Sarawak,SRW,"SAMARAHA
N","Kampung Sadong Jaya
Ulu",1.5038,110.7147,0.3,29,1,2021
30/1/2021,Sarawak,SRW,"SAMARAHA
N",Kampung Kakus,1.5242,110.8313,1.5,30,1,2021
30/1/2021,Sarawak,SRW,"SAMARAHA
N",Kampung Ensika,1.5083,110.8296,1.5,30,1,2021
30/1/2021,Sarawak,SRW,"SAMARAHA
N","Kampung Tebelu,
Sebuyau",1.5431,110.8591,0.3,30,1,2021
30/1/2021,Sarawak,SRW,"SAMARAHA
N","Kampung Tanjung
Harapan",1.4114,110.6588,0.3,30,1,2021
30/1/2021,Sarawak,SRW,"SAMARAHA
N",Kampung Sungai Apin,1.4105,110.6696,0.3,30,1,2021
30/1/2021,Sarawak,SRW,"SAMARAHA
N",Kampung Pantu Plaie,1.4748,110.7862,0.3,30,1,2021
30/1/2021,Sarawak,SRW,"SAMARAHA
N",Kampung Sabun,1.4014,110.7481,0.6,30,1,2021
4/2/2021,Sarawak,SRW,"SAMARAHA
N",Kampung Lubok Buntin,1.3646,110.6495,0.3,4,2,2021
4/2/2021,Sarawak,SRW,"SAMARAHA
N",Kampung Lubok,1.3385,110.7012,0.6,4,2,2021
4/2/2021,Sarawak,SRW,"SAMARAHA
N",Kampung Sungai Mata,1.4383,110.5397,0.2,4,2,2021
4/2/2021,Sarawak,SRW,"SAMARAHA
N",Kampung Tanjung Tuang,1.4389,110.5006,0.4,4,2,2021
4/2/2021,Sarawak,SRW,"SAMARAHA
N",Taman Sri Tuang,1.4362,110.4981,0.35,4,2,2021
4/2/2021,Sarawak,SRW,"SAMARAHA
N","Kampung Nanas,
Simunjan",1.3932,110.7541,0.9,4,2,2021
4/2/2021,Sarawak,SRW,"SAMARAHA
N","Kampung Hijrah,",1.3865,110.7634,0.9,4,2,2021
4/2/2021,Sarawak,SRW,"SAMARAHA
N","Kampung Tebelu,
Sebuyau",1.5431,110.8591,0.6,4,2,2021
4/2/2021,Sarawak,SRW,"SAMARAHA
N","Kampung Entangor,
Simunjan",1.45,110.875,0.6,4,2,2021
4/2/2021,Sarawak,SRW,"SAMARAHA
N","Kampung Simunjan
Jaya, Simunjan",1.3701,110.7867,0.9,4,2,2021
4/2/2021,Sarawak,SRW,KUCHING,Kpg Badul,1.4744,110.1717,0.3,4,2,2021
4/2/2021,Sarawak,SRW,KUCHING,Kpg Segong,1.5173,110.1501,0.5,4,2,2021
4/2/2021,Sarawak,SRW,KUCHING,Tanjung Poting,1.4928,110.1844,0.5,4,2,2021
4/2/2021,Sarawak,SRW,KUCHING,Jugan/Buso,1.4485,110.1935,0.7,4,2,2021
4/2/2021,Sarawak,SRW,SERIAN,Kampung Mundai,1.2729,110.7467,0.6,4,2,2021
4/2/2021,Sarawak,SRW,SERIAN,Kampung Maang,1.266,110.4147,0.6,4,2,2021
4/2/2021,Sarawak,SRW,SERIAN,Kampung Rimba Padi,1.3177,110.5481,1.0,4,2,2021
4/2/2021,Sarawak,SRW,"SAMARAHA
N",Kampung Sindang,1.4544,110.472,0.6,4,2,2021
4/2/2021,Sarawak,SRW,"SAMARAHA
N",Kampung Tanjung,1.4668,110.4911,0.6,4,2,2021
4/2/2021,Sarawak,SRW,"SAMARAHA
N","Kampung Tanjung
Bundong Fasa III",1.471,110.4878,0.6,4,2,2021
5/2/2021,Sarawak,SRW,SIBU,SK Kuala Lemai,2.6845,112.5044,0.1,5,2,2021
5/2/2021,Sarawak,SRW,KUCHING,Kampung Bokah,1.4903,109.9235,0.3,5,2,2021
5/2/2021,Sarawak,SRW,KUCHING,Kpg.Sebat Melayu,1.7993,109.7466,0.9,5,2,2021
5/2/2021,Sarawak,SRW,KUCHING,Kampung Sebat Melayu Baru,1.7993,109.7466,0.9,5,2,2021
6/2/2021,Sarawak,SRW,SIBU,Rh Alice,2.2689,111.8628,1.1,6,2,2021
6/2/2021,Sarawak,SRW,SIBU,"Klinik Kesihatan Nanga
Tamin",2.5079,112.0722,0.37,6,2,2021
6/2/2021,Sarawak,SRW,SIBU,SK Saint Mark,2.5101,112.0736,1.04,6,2,2021
6/2/2021,Sarawak,SRW,SIBU,Rh Lesia,2.5096,112.0744,0.37,6,2,2021
7/2/2021,Sarawak,SRW,KUCHING,Kampung Belungei,1.766,109.8351,0.3,7,2,2021
7/2/2021,Sarawak,SRW,KUCHING,Jalan Sekambal -Pandan,1.6921,109.8552,0.2,7,2,2021
7/2/2021,Sarawak,SRW,KUCHING,Jalan Akses Lundu - Semantan,1.673,109.8454,0.2,7,2,2021
7/2/2021,Sarawak,SRW,KUCHING,Jalan Mawar Lundu,1.6885,109.8585,0.4,7,2,2021
7/2/2021,Sarawak,SRW,SIBU,"Jalan Kampung Jeriah
Utara",2.3034,111.9087,0.2,7,2,2021
7/2/2021,Sarawak,SRW,SIBU,Lorong Sentosa Timur 4,2.2694,111.8632,0.18,7,2,2021
7/2/2021,Sarawak,SRW,SIBU,Lorong Sentosa 2,2.2698,111.8625,0.15,7,2,2021
7/2/2021,Sarawak,SRW,SIBU,Jalan Bukit Lima Timur,2.2747,111.8636,0.15,7,2,2021
7/2/2021,Sarawak,SRW,KUCHING,"Simpang masuk ke jalan
Kampung Pueh",1.8354,109.7054,0.2,7,2,2021
7/2/2021,Sarawak,SRW,KUCHING,Kampung Sebat Melayu,1.7993,109.7466,1.0,7,2,2021
7/2/2021,Sarawak,SRW,KUCHING,Kampung Sebat Melayu,1.7993,109.7466,1.0,7,2,2021
7/2/2021,Sarawak,SRW,SIBU,Lorong Bahagia 9B,2.236,111.8563,0.8,7,2,2021
7/2/2021,Sarawak,SRW,SIBU,Lorong Bahagia 4,2.5476,111.8557,0.6,7,2,2021
7/2/2021,Sarawak,SRW,SIBU,Lorong Bahagia Tengah 6,2.3601,111.8553,0.4,7,2,2021
7/2/2021,Sarawak,SRW,SIBU,Lorong Bahagia 8,2.3601,111.8556,0.7,7,2,2021
7/2/2021,Sarawak,SRW,SIBU,Lorong Bahagia 8C,2.361,111.8558,0.3,7,2,2021
7/2/2021,Sarawak,SRW,SIBU,"Lorong Bahagia Selatan
4",2.3579,111.8525,0.6,7,2,2021
7/2/2021,Sarawak,SRW,SIBU,Lorong Bahagia 5,2.3547,111.8556,0.3,7,2,2021
7/2/2021,Sarawak,SRW,SIBU,Lorong Bahagia 5A,2.3544,111.8564,0.5,7,2,2021
7/2/2021,Sarawak,SRW,SIBU,Lorong Bahagia 9A2,2.3571,111.8562,0.8,7,2,2021
7/2/2021,Sarawak,SRW,SIBU,Lorong Bahagia 9A1,2.3571,111.8574,0.3,7,2,2021
7/2/2021,Sarawak,SRW,SIBU,"Lorong Bahagia Tengah
1",2.3583,111.8541,0.6,7,2,2021
8/2/2021,Sarawak,SRW,SIBU,Jalan ke SK Nanga Bon,2.3408,111.9718,0.2,8,2,2021
13/2/2021,Sarawak,SRW,LIMBANG,Perumahan Patiambun,4.789,115.0012,0.3,13,2,2021
13/2/2021,Sarawak,SRW,LIMBANG,Taman Daman (B),4.7772,115.004,0.3,13,2,2021
13/2/2021,Sarawak,SRW,LIMBANG,SK RC Kubong,4.6465,115.0122,0.3,13,2,2021
14/2/2021,Sarawak,SRW,LIMBANG,Kampung Tanjung,4.6049,114.8657,0.5,14,2,2021
14/2/2021,Sarawak,SRW,LIMBANG,Kampung Lubok Pasu,4.5061,114.8673,0.5,14,2,2021
14/2/2021,Sarawak,SRW,LIMBANG,Hujung Jalan Medamit,1.4831,114.9161,0.5,14,2,2021
19/2/2021,Sarawak,SRW,SERIAN,Kampung Jawa Gunda,1.3589,110.3227,0.6,19,2,2021
19/2/2021,Sarawak,SRW,SERIAN,Kampung Sinjok,1.3414,110.3995,0.6,19,2,2021
19/2/2021,Sarawak,SRW,SERIAN,Taman Duranda Emas,1.3439,110.4165,0.3,19,2,2021
19/2/2021,Sarawak,SRW,"SAMARAHA
N",Taman Unigarden,1.4641,110.4166,0.6,19,2,2021
19/2/2021,Sarawak,SRW,"SAMARAHA
N",Taman Univista,1.4671,110.4179,0.8,19,2,2021
19/2/2021,Sarawak,SRW,"SAMARAHA
N",Taman Samarindah,0.443,110.4097,0.8,19,2,2021
19/2/2021,Sarawak,SRW,"SAMARAHA
N",Kampung Sindang,1.4544,110.472,0.6,19,2,2021
19/2/2021,Sarawak,SRW,"SAMARAHA
N","Kampung Tanjung
Bundong Lot Fasa I",1.4652,110.4957,0.6,19,2,2021
19/2/2021,Sarawak,SRW,"SAMARAHA
N","Kampung Tanjung
Bundong Lot Fasa II",1.4656,110.4915,0.6,19,2,2021
19/2/2021,Sarawak,SRW,"SAMARAHA
N","Kampung Tanjung
Bundong Lot Fasa III",1.4713,110.4873,0.6,19,2,2021
19/2/2021,Sarawak,SRW,KUCHING,Kampung Pasir Tengah,1.604,109.7818,1.0,19,2,2021
19/2/2021,Sarawak,SRW,KUCHING,Kampung Jangkar,1.6416,109.7324,1.2,19,2,2021
19/2/2021,Sarawak,SRW,KUCHING,Kampung Jantan,1.6597,109.7159,0.6,19,2,2021
19/2/2021,Sarawak,SRW,KUCHING,Jalan Penrissen,1.4764,110.3305,0.5,19,2,2021
19/2/2021,Sarawak,SRW,KUCHING,Jalan Liu Shan Bang,1.4759,110.3318,0.5,19,2,2021
19/2/2021,Sarawak,SRW,KUCHING,"Kampung Kolong 2
(Wetan)",1.5694,110.2445,0.7,19,2,2021
19/2/2021,Sarawak,SRW,KUCHING,Kampung Paon,1.7595,109.7552,1.2,19,2,2021
19/2/2021,Sarawak,SRW,KUCHING,Jalan menuju ke,1.752,109.7568,0.9,19,2,2021
19/2/2021,Sarawak,SRW,KUCHING,Kampung Peninjau Baru,1.4361,110.2312,0.3,19,2,2021
4/2/2021,Sarawak,SRW,SERIAN,Kampung Tanah Puteh,1.2203,110.6272,1.2,4,2,2021
19/2/2021,Sarawak,SRW,KUCHING,Kampung Belungei,1.766,109.8351,0.3,19,2,2021
19/2/2021,Sarawak,SRW,KUCHING,Kampung Jawa Batu 12,1.3989,110.3383,0.5,19,2,2021
19/2/2021,Sarawak,SRW,KUCHING,Kampung Pulo Ulu,1.3338,110.2207,0.3,19,2,2021
19/2/2021,Sarawak,SRW,KUCHING,Kampung Pulo Hilir,1.3336,110.2208,0.3,19,2,2021
19/2/2021,Sarawak,SRW,KUCHING,Balai Polis Lundu,1.6724,109.8508,0.4,19,2,2021
19/2/2021,Sarawak,SRW,KUCHING,"Jalan Akses Lundu-Sematan (Kampung
Semunin Cina)",1.6676,109.8373,0.3,19,2,2021
19/2/2021,Sarawak,SRW,KUCHING,"Jalan Kampung
Blacksmith",1.6717,109.8504,0.6,19,2,2021
19/2/2021,Sarawak,SRW,KUCHING,Kampung Sungai Lundu,1.6709,109.8502,0.4,19,2,2021
19/2/2021,Sarawak,SRW,KUCHING,Medan Selera Lundu,1.6727,109.8532,0.4,19,2,2021
