date,negeri,code,daerah,kawasan_banjir,latitude,longitude,kedalaman_banjir_max,day,month,year,line_check,geometry
"20/10/202
1",Sabah,SBH,PAPAR,Kampung Suangon,5.8308,116.0416,0.3,20,10,2021,1,POINT (116.0416 5.8308)
"20/10/202
1",Sabah,SBH,PAPAR,Jalan Utama Lokawi,5.8404,116.045,0.4,20,10,2021,1,POINT (116.045 5.8404)
"20/10/202
1",Sabah,SBH,PAPAR,"Jalan Industries
Langkuas",5.8398,116.0494,0.4,20,10,2021,1,POINT (116.0494 5.8398)
"25/11/202
1",Sabah,SBH,"KOTA
KINABALU",Taman Dah Yeh Villa,5.974,116.0961,0.5,25,11,2021,1,POINT (116.0961 5.974)
"25/11/202
1",Sabah,SBH,"KOTA
KINABALU","Taman Luyang Phase
3",5.9576,116.0856,0.5,25,11,2021,1,POINT (116.0856 5.9576)
"25/11/202
1",Sabah,SBH,"KOTA
KINABALU",Kampung Bantayan,5.9625,116.1283,0.5,25,11,2021,1,POINT (116.1283 5.9625)
"25/11/202
1",Sabah,SBH,"KOTA
KINABALU","Taman Ridgeview
Kepayan",5.9407,116.0721,0.5,25,11,2021,1,POINT (116.0721 5.9407)
"25/11/202
1",Sabah,SBH,"KOTA
KINABALU",Jalan Queen Elizeberth,5.9555,116.0719,0.5,25,11,2021,1,POINT (116.0719 5.9555)
6/12/2021,Sabah,SBH,BEAUFORT,Kg. Bambangan,5.4053,115.8347,0.2,6,12,2021,1,POINT (115.8347 5.4053)
6/12/2021,Sabah,SBH,BEAUFORT,Kg. Sinoko,5.4225,115.8369,0.2,6,12,2021,1,POINT (115.8369 5.4225)
6/12/2021,Sabah,SBH,BEAUFORT,Kg. Lumantak,5.4687,115.8108,0.2,6,12,2021,1,POINT (115.8108 5.4687)
6/12/2021,Sabah,SBH,BEAUFORT,Kg. Baitam Laut,5.4708,115.8029,0.2,6,12,2021,1,POINT (115.8029 5.4708)
6/12/2021,Sabah,SBH,BEAUFORT,Kg. Jambatan Baru,5.4711,115.7997,0.2,6,12,2021,1,POINT (115.7997 5.4711)
6/12/2021,Sabah,SBH,BEAUFORT,Kg. Sinduk,5.467,115.811,0.2,6,12,2021,1,POINT (115.811 5.467)
6/12/2021,Sabah,SBH,BEAUFORT,Kg. Baitam Ulu,5.471,115.8048,0.2,6,12,2021,1,POINT (115.8048 5.471)
7/12/2021,Sabah,SBH,BEAUFORT,Kg. Bakalau,5.3506,115.7291,0.6,7,12,2021,1,POINT (115.7291 5.3506)
7/12/2021,Sabah,SBH,BEAUFORT,"Simpang 4 Chan
Furniture",5.3494,115.7341,0.6,7,12,2021,1,POINT (115.7341 5.3494)
7/12/2021,Sabah,SBH,BEAUFORT,Kg. Binunuk,5.3392,115.7599,0.6,7,12,2021,1,POINT (115.7599 5.3392)
7/12/2021,Sabah,SBH,BEAUFORT,Kg. Balibata,5.337,115.747,0.6,7,12,2021,1,POINT (115.747 5.337)
7/12/2021,Sabah,SBH,BEAUFORT,"Jalan Simpang Empat
Chan Furniture",5.3492,115.7341,0.6,7,12,2021,1,POINT (115.7341 5.3492)
7/12/2021,Sabah,SBH,BEAUFORT,Jalan Kg. Binunuk,5.3386,115.7598,0.6,7,12,2021,1,POINT (115.7598 5.3386)
"11/12/202
1",Sabah,SBH,"KOTA
MARUDU",Kg.Popok Laut,6.3506,116.8125,0.6,11,12,2021,1,POINT (116.8125 6.3506)
"11/12/202
1",Sabah,SBH,"KOTA
MARUDU",Kg.Popok Darat,6.5245,116.8049,0.6,11,12,2021,1,POINT (116.8049 6.5245)
"11/12/202
1",Sabah,SBH,"KOTA
MARUDU",Kg.Parong,6.5097,116.8071,0.6,11,12,2021,1,POINT (116.8071 6.5097)
"11/12/202
1",Sabah,SBH,"KOTA
MARUDU",Kg.Kampar,6.5204,116.7989,0.6,11,12,2021,1,POINT (116.7989 6.5204)
"11/12/202
1",Sabah,SBH,"KOTA
MARUDU",Kg.Gorontung,6.4676,116.8004,0.6,11,12,2021,1,POINT (116.8004 6.4676)
"11/12/202
1",Sabah,SBH,"KOTA
MARUDU",Kg.Rakit,6.4862,116.7974,0.6,11,12,2021,1,POINT (116.7974 6.4862)
"11/12/202
1",Sabah,SBH,"KOTA
MARUDU",Kg.Kuranji,6.5021,116.8141,0.3,11,12,2021,1,POINT (116.8141 6.5021)
"11/12/202
1",Sabah,SBH,"KOTA
MARUDU",Kg.Sumbilingon,6.4808,116.7879,0.6,11,12,2021,1,POINT (116.7879 6.4808)
"11/12/202
1",Sabah,SBH,"KOTA
MARUDU",Kg.Damai,6.4763,116.8113,0.6,11,12,2021,1,POINT (116.8113 6.4763)
"11/12/202
1",Sabah,SBH,"KOTA
MARUDU",Kg.Talantang 1,6.4482,116.8493,0.3,11,12,2021,1,POINT (116.8493 6.4482)
"11/12/202
1",Sabah,SBH,"KOTA
MARUDU",Kg.Mankalua,6.456,116.8272,0.6,11,12,2021,1,POINT (116.8272 6.456)
"11/12/202
1",Sabah,SBH,"KOTA
MARUDU",Kg.Beliajung,6.5476,116.866,0.3,11,12,2021,1,POINT (116.866 6.5476)
"11/12/202
1",Sabah,SBH,SANDAKAN,"Hospital Duchess of
Kent Sandakan",5.8589,118.103,0.6,11,12,2021,1,POINT (118.103 5.8589)
"11/12/202
1",Sabah,SBH,SANDAKAN,Bandar Perdana,5.8888,118.0591,0.6,11,12,2021,1,POINT (118.0591 5.8888)
"11/12/202
1",Sabah,SBH,SANDAKAN,"Jalan Sg. Batang Batu
10",5.9022,118.0048,0.6,11,12,2021,1,POINT (118.0048 5.9022)
"13/12/202
1",Sabah,SBH,LAHAD DATU,Simpang Marble,5.0049,118.2363,0.3,13,12,2021,1,POINT (118.2363 5.0049)
"11/12/202
1",Sabah,SBH,PITAS,Kg. Kabatasan,6.7068,117.0837,0.9,11,12,2021,1,POINT (117.0837 6.7068)
"11/12/202
1",Sabah,SBH,PITAS,Kg. Salimpodon,6.655,116.9226,0.6,11,12,2021,1,POINT (116.9226 6.655)
"11/12/202
1",Sabah,SBH,PITAS,Kg. Tambilidon,6.7061,117.0085,0.3,11,12,2021,1,POINT (117.0085 6.7061)
"11/12/202
1",Sabah,SBH,PITAS,Kg. Kanibongan,6.6519,117.2191,0.3,11,12,2021,1,POINT (117.2191 6.6519)
"11/12/202
1",Sabah,SBH,PITAS,Kg. Pinggan-Pinggan,6.6682,116.9378,0.3,11,12,2021,1,POINT (116.9378 6.6682)
"11/12/202
1",Sabah,SBH,PITAS,Kg. Rokom,6.6761,117.1084,0.3,11,12,2021,1,POINT (117.1084 6.6761)
"11/12/202
1",Sabah,SBH,PITAS,Kg.Ladap,6.7128,117.1164,0.3,11,12,2021,1,POINT (117.1164 6.7128)
"13/12/202
1",Sabah,SBH,RANAU,Kg. Lasing,5.9635,116.6779,0.3,13,12,2021,1,POINT (116.6779 5.9635)
"11/12/202
1",Sabah,SBH,"KOTA
MARUDU",Kg.Popok Laut,6.3506,116.8125,0.6,11,12,2021,1,POINT (116.8125 6.3506)
"11/12/202
1",Sabah,SBH,"KOTA
MARUDU",Kg.Popok Darat,6.5245,116.8049,0.6,11,12,2021,1,POINT (116.8049 6.5245)
"11/12/202
1",Sabah,SBH,"KOTA
MARUDU",Kg.Parong,6.5097,116.8071,0.6,11,12,2021,1,POINT (116.8071 6.5097)
"11/12/202
1",Sabah,SBH,"KOTA
MARUDU",Kg.Kampar,6.5204,116.7989,0.6,11,12,2021,1,POINT (116.7989 6.5204)
"11/12/202
1",Sabah,SBH,"KOTA
MARUDU",Kg.Gorontung,6.4676,116.8004,0.6,11,12,2021,1,POINT (116.8004 6.4676)
"11/12/202
1",Sabah,SBH,"KOTA
MARUDU",Kg.Rakit,6.4862,116.7974,0.6,11,12,2021,1,POINT (116.7974 6.4862)
"11/12/202
1",Sabah,SBH,"KOTA
MARUDU",Kg.Kuranji,6.5021,116.8141,0.3,11,12,2021,1,POINT (116.8141 6.5021)
"11/12/202
1",Sabah,SBH,"KOTA
MARUDU",Kg.Sumbilingon,6.4808,116.8141,0.6,11,12,2021,1,POINT (116.8141 6.4808)
"11/12/202
1",Sabah,SBH,"KOTA
MARUDU",Kg.Damai,6.4763,116.8113,0.6,11,12,2021,1,POINT (116.8113 6.4763)
"11/12/202
1",Sabah,SBH,"KOTA
MARUDU",Kg.Talantang 1,6.4482,116.8493,0.3,11,12,2021,1,POINT (116.8493 6.4482)
"11/12/202
1",Sabah,SBH,"KOTA
MARUDU",Kg.Mankalua,6.456,116.8272,0.6,11,12,2021,1,POINT (116.8272 6.456)
"11/12/202
1",Sabah,SBH,"KOTA
MARUDU",Kg.Beliajung,6.5476,116.866,0.3,11,12,2021,1,POINT (116.866 6.5476)
29/12/2021,Sabah,SBH,SIPITANG,Kg. Tanjung Nipis,4.9947,115.5472,0.7,29,12,2021,1,POINT (115.5472 4.9947)
29/12/2021,Sabah,SBH,SIPITANG,Kg. Kawang Taliair,4.9911,115.5426,0.7,29,12,2021,1,POINT (115.5426 4.9911)
29/12/2021,Sabah,SBH,SIPITANG,Kg. Kawang Baru,4.9778,115.5234,0.7,29,12,2021,1,POINT (115.5234 4.9778)
29/12/2021,Sabah,SBH,SIPITANG,Kg. Kawang Lama,4.9834,115.5308,0.7,29,12,2021,1,POINT (115.5308 4.9834)
29/12/2021,Sabah,SBH,SIPITANG,Kg. Skim,4.9689,115.5157,0.7,29,12,2021,1,POINT (115.5157 4.9689)
29/12/2021,Sabah,SBH,SIPITANG,Kg. Sindumin,4.9647,115.5016,0.7,29,12,2021,1,POINT (115.5016 4.9647)
29/12/2021,Sabah,SBH,SIPITANG,Kg. Sindumin Baru,4.9683,115.4989,0.7,29,12,2021,1,POINT (115.4989 4.9683)
29/12/2021,Sabah,SBH,SIPITANG,Jalan Kg Skim,4.9693,115.5152,0.7,29,12,2021,1,POINT (115.5152 4.9693)
29/12/2021,Sabah,SBH,SIPITANG,"Jalan Kg Sindumin
Baru",4.9664,115.4986,0.7,29,12,2021,1,POINT (115.4986 4.9664)
29/12/2021,Sabah,SBH,SIPITANG,Kg Banting,4.9825,115.472,0.7,29,12,2021,1,POINT (115.472 4.9825)
29/12/2021,Sabah,SBH,SIPITANG,Kg Masjid Pantai,4.9984,115.548,0.7,29,12,2021,1,POINT (115.548 4.9984)
31/12/2021,Sabah,SBH,KOTA MARUDU,Kg.Tingkalanon,6.5228,116.8633,0.6,31,12,2021,1,POINT (116.8633 6.5228)
31/12/2021,Sabah,SBH,KOTA MARUDU,Kg.Morion,6.5097,116.8578,0.6,31,12,2021,1,POINT (116.8578 6.5097)
31/12/2021,Sabah,SBH,KOTA MARUDU,Kg.Beliajung,6.5747,116.8678,0.6,31,12,2021,1,POINT (116.8678 6.5747)
31/12/2021,Sabah,SBH,KOTA MARUDU,Kg.Taritipan,6.5611,116.8578,0.6,31,12,2021,1,POINT (116.8578 6.5611)
31/12/2021,Sabah,SBH,KOTA MARUDU,Kg.Tongkungon,6.5231,116.86,0.6,31,12,2021,1,POINT (116.86 6.5231)
31/12/2021,Sabah,SBH,KOTA MARUDU,Kg.Asin-Asin,6.5483,116.8519,0.6,31,12,2021,1,POINT (116.8519 6.5483)
31/12/2021,Sabah,SBH,KOTA MARUDU,Kg.Sasayapon,6.5281,116.8453,0.3,31,12,2021,1,POINT (116.8453 6.5281)
31/12/2021,Sabah,SBH,KOTA MARUDU,Kg.Popok Laut,6.5381,116.8128,0.6,31,12,2021,1,POINT (116.8128 6.5381)
31/12/2021,Sabah,SBH,KOTA MARUDU,Kg.Radu,6.5147,116.7673,0.6,31,12,2021,1,POINT (116.7673 6.5147)
31/12/2021,Sabah,SBH,KOTA MARUDU,Kg.Langkon,6.5342,116.7074,0.6,31,12,2021,1,POINT (116.7074 6.5342)
31/12/2021,Sabah,SBH,KOTA MARUDU,Kg.Pekan Lama,6.5227,116.752,0.9,31,12,2021,1,POINT (116.752 6.5227)
31/12/2021,Sabah,SBH,KOTA MARUDU,Kg.Pancur,6.5284,116.7242,0.9,31,12,2021,1,POINT (116.7242 6.5284)
31/12/2021,Sabah,SBH,KOTA MARUDU,Kg.Goshen,6.4783,116.7603,0.6,31,12,2021,1,POINT (116.7603 6.4783)
31/12/2021,Sabah,SBH,KOTA MARUDU,Kg.Korongkom,6.5161,116.7806,0.6,31,12,2021,1,POINT (116.7806 6.5161)
31/12/2021,Sabah,SBH,KOTA MARUDU,Kg.Kuranji,6.4999,116.8057,0.6,31,12,2021,1,POINT (116.8057 6.4999)
31/12/2021,Sabah,SBH,KOTA MARUDU,Kg.Ranau,6.4977,116.7505,0.6,31,12,2021,1,POINT (116.7505 6.4977)
31/12/2021,Sabah,SBH,KOTA MARUDU,Kg.Taiwan,6.4946,116.7426,0.6,31,12,2021,1,POINT (116.7426 6.4946)
31/12/2021,Sabah,SBH,KOTA MARUDU,Kg.Magandai,6.4326,117.0477,0.6,31,12,2021,1,POINT (117.0477 6.4326)
31/12/2021,Sabah,SBH,KOTA MARUDU,Kg.Makatol Darat,6.3359,116.9154,0.6,31,12,2021,1,POINT (116.9154 6.3359)
31/12/2021,Sabah,SBH,KOTA MARUDU,Kg.Kandawayon,6.5079,116.7369,0.6,31,12,2021,1,POINT (116.7369 6.5079)
31/12/2021,Sabah,SBH,KOTA MARUDU,Kg.Damai,6.4879,116.8169,0.9,31,12,2021,1,POINT (116.8169 6.4879)
31/12/2021,Sabah,SBH,KOTA MARUDU,Kg.Salimandut,6.4866,116.8653,0.6,31,12,2021,1,POINT (116.8653 6.4866)
31/12/2021,Sabah,SBH,KOTA MARUDU,Kg.Batition,6.5033,116.8728,0.6,31,12,2021,1,POINT (116.8728 6.5033)
31/12/2021,Sabah,SBH,KOTA MARUDU,Kg.Longob,6.4745,116.8573,0.6,31,12,2021,1,POINT (116.8573 6.4745)
31/12/2021,Sabah,SBH,KOTA MARUDU,Kg.Marudu Darat,6.519,116.7491,0.6,31,12,2021,1,POINT (116.7491 6.519)
31/12/2021,Sabah,SBH,KOTA MARUDU,Kg.Marudu Laut,6.5221,116.7495,0.6,31,12,2021,1,POINT (116.7495 6.5221)
31/12/2021,Sabah,SBH,KOTA MARUDU,Kg.Giat Mara,6.4955,116.7477,0.6,31,12,2021,1,POINT (116.7477 6.4955)
31/12/2021,Sabah,SBH,KOTA MARUDU,Kg.Sungai Buaya,6.4989,116.7438,0.9,31,12,2021,1,POINT (116.7438 6.4989)
31/12/2021,Sabah,SBH,KOTA MARUDU,Kg.Balagaton,6.5815,116.7182,0.6,31,12,2021,1,POINT (116.7182 6.5815)
31/12/2021,Sabah,SBH,KOTA MARUDU,Kg.Ongkilan,6.5083,116.822,0.3,31,12,2021,1,POINT (116.822 6.5083)
31/12/2021,Sabah,SBH,KOTA MARUDU,Kg.Mosolog,6.4763,116.8437,0.6,31,12,2021,1,POINT (116.8437 6.4763)
31/12/2021,Sabah,SBH,KOTA MARUDU,Kg.Bintasan Laut,6.5815,116.7182,0.6,31,12,2021,1,POINT (116.7182 6.5815)
31/12/2021,Sabah,SBH,KOTA MARUDU,Kg.Goruntung,6.4693,116.7989,0.6,31,12,2021,1,POINT (116.7989 6.4693)
31/12/2021,Sabah,SBH,KOTA MARUDU,Kg.Taginambur,6.5014,116.7202,0.6,31,12,2021,1,POINT (116.7202 6.5014)
31/12/2021,Sabah,SBH,KOTA MARUDU,Kg.Tinondukan,6.5194,116.8234,0.6,31,12,2021,1,POINT (116.8234 6.5194)
31/12/2021,Sabah,SBH,KOTA MARUDU,Kg.Sungoi,6.5105,116.6829,0.9,31,12,2021,1,POINT (116.6829 6.5105)
31/12/2021,Sabah,SBH,KOTA MARUDU,Kg.Tongkungon,6.5199,116.8648,0.6,31,12,2021,1,POINT (116.8648 6.5199)
31/12/2021,Sabah,SBH,KOTA MARUDU,Kg.Rakit,6.4872,116.7992,0.9,31,12,2021,1,POINT (116.7992 6.4872)
31/12/2021,Sabah,SBH,KOTA MARUDU,Kg.Tarangkapas,6.4815,116.8057,0.6,31,12,2021,1,POINT (116.8057 6.4815)
31/12/2021,Sabah,SBH,KOTA MARUDU,Kg.Mangaratung,6.4674,116.8417,0.6,31,12,2021,1,POINT (116.8417 6.4674)
31/12/2021,Sabah,SBH,KOTA MARUDU,Kg.Sumbilingon,6.4806,116.7887,0.9,31,12,2021,1,POINT (116.7887 6.4806)
31/12/2021,Sabah,SBH,KOTA MARUDU,Kg.Bunsadan,6.4716,116.7751,0.6,31,12,2021,1,POINT (116.7751 6.4716)
31/12/2021,Sabah,SBH,KOTA MARUDU,Kg.Tambun,6.5231,116.7534,0.9,31,12,2021,1,POINT (116.7534 6.5231)
"30/12/202
1",Sabah,SBH,TELUPID,Kg. Terasak,5.9548,117.3547,0.6,30,12,2021,1,POINT (117.3547 5.9548)
"30/12/202
1",Sabah,SBH,TELUPID,Kg. Bakong-bakong,5.9081,117.346,0.6,30,12,2021,1,POINT (117.346 5.9081)
"30/12/202
1",Sabah,SBH,TELUPID,Kg. Perancangan,5.9104,117.3596,0.6,30,12,2021,1,POINT (117.3596 5.9104)
"30/12/202
1",Sabah,SBH,TELUPID,Kg. Gana Jati,5.929,117.3297,0.9,30,12,2021,1,POINT (117.3297 5.929)
"30/12/202
1",Sabah,SBH,TELUPID,Kg. Sualok,5.8779,117.379,0.9,30,12,2021,1,POINT (117.379 5.8779)
"31/12/202
1",Sabah,SBH,SANDAKAN,Kg. Sg. Manjang,5.8003,117.705,0.9,31,12,2021,1,POINT (117.705 5.8003)
"31/12/202
1",Sabah,SBH,SANDAKAN,Kg. Jaya Bakti,5.768,117.71,0.6,31,12,2021,1,POINT (117.71 5.768)
"31/12/202
1",Sabah,SBH,SANDAKAN,Kg. Segaliud,5.7305,117.8244,0.9,31,12,2021,1,POINT (117.8244 5.7305)
2/1/2021,Sarawak,SRW,KUCHING,Kampung Stampin Baru,1.499,110.3777,0.3,2,1,2021,1,POINT (110.3777 1.499)
5/1/2021,Sarawak,SRW,SIBU,"Jalan Ke Tabalong dan
Nanga Tamin",2.5092,112.0739,0.3,5,1,2021,1,POINT (112.0739 2.5092)
5/1/2021,Sarawak,SRW,SIBU,"SK Sungai Buloh,
Selangau",2.5819,112.4256,0.15,5,1,2021,1,POINT (112.4256 2.5819)
11/1/2021,Sarawak,SRW,LIMBANG,Bandar Limbang,4.7473,115.0054,0.3,11,1,2021,1,POINT (115.0054 4.7473)
11/1/2021,Sarawak,SRW,LIMBANG,Taman Orkid,4.7365,115.0014,0.3,11,1,2021,1,POINT (115.0014 4.7365)
11/1/2021,Sarawak,SRW,LIMBANG,Kpg. Bunga Raya,4.7592,115.008,0.3,11,1,2021,1,POINT (115.008 4.7592)
11/1/2021,Sarawak,SRW,LIMBANG,Kpg. Sembiling,4.7125,115.0106,0.3,11,1,2021,1,POINT (115.0106 4.7125)
11/1/2021,Sarawak,SRW,LIMBANG,Kpg. Anak Bukit,4.7316,114.8291,0.3,11,1,2021,1,POINT (114.8291 4.7316)
12/1/2021,Sarawak,SRW,KUCHING,Jalan Ketitir,1.5141,110.3307,0.3,12,1,2021,1,POINT (110.3307 1.5141)
12/1/2021,Sarawak,SRW,KUCHING,"Jalan Tan Sri Datuk
Amar Wee Boon Ping",1.496,110.3198,0.2,12,1,2021,1,POINT (110.3198 1.496)
12/1/2021,Sarawak,SRW,KUCHING,"Kampung Sinar Budi,
Batu Kawah",1.4986,110.3101,0.3,12,1,2021,1,POINT (110.3101 1.4986)
12/1/2021,Sarawak,SRW,MIRI,Pantai Lutong,4.4558,113.9991,1.2,12,1,2021,1,POINT (113.9991 4.4558)
12/1/2021,Sarawak,SRW,MIRI,"Batu 1, Kuala Baram",4.4945,113.9965,1.2,12,1,2021,1,POINT (113.9965 4.4945)
13/1/2021,Sarawak,SRW,MIRI,"Emart, Tudan",4.4791,114.0404,0.2,13,1,2021,1,POINT (114.0404 4.4791)
13/1/2021,Sarawak,SRW,MIRI,"Kampung Damai Jaya,
Senadin",4.4863,114.0089,0.3,13,1,2021,1,POINT (114.0089 4.4863)
13/1/2021,Sarawak,SRW,MIRI,"Kampung Seline,
Senadin",4.4866,114.0053,0.3,13,1,2021,1,POINT (114.0053 4.4866)
13/1/2021,Sarawak,SRW,MIRI,"Kampung Senadin Jaya,
Senadin",4.4869,114.0032,0.3,13,1,2021,1,POINT (114.0032 4.4869)
13/1/2021,Sarawak,SRW,MIRI,"Jalan Lutong –
Kuala/Jalan Maigold,
Senadin",4.4847,114.0093,0.3,13,1,2021,1,POINT (114.0093 4.4847)
13/1/2021,Sarawak,SRW,MIRI,"MCOT,Lutong",4.4831,114.0044,0.2,13,1,2021,1,POINT (114.0044 4.4831)
13/1/2021,Sarawak,SRW,MIRI,"Desa Indah 3, Permyjaya",4.47488,114.0467,0.2,13,1,2021,1,POINT (114.0467 4.47488)
13/1/2021,Sarawak,SRW,MIRI,"Nam Leong, Senadin",4.50035,114.0221,0.2,13,1,2021,1,POINT (114.0221 4.50035)
13/1/2021,Sarawak,SRW,MIRI,"Jalan Ilmu,Senadin",4.50137,114.0329,0.2,13,1,2021,1,POINT (114.0329 4.50137)
13/1/2021,Sarawak,SRW,MIRI,Tudan Phase 1 - 6,4.4897,114.0263,0.6,13,1,2021,1,POINT (114.0263 4.4897)
13/1/2021,Sarawak,SRW,SRI AMAN,"Jalan Kejemut - Tabut,
Skrang",1.2738,111.5487,0.6,13,1,2021,1,POINT (111.5487 1.2738)
12/1/2021,Sarawak,SRW,BETONG,Kampung Melayu Roban,1.8873,111.3015,0.5,12,1,2021,1,POINT (111.3015 1.8873)
13/1/2021,Sarawak,SRW,SERIAN,"Kampung Hulu, Serian",1.15742,110.5711,0.9,13,1,2021,1,POINT (110.5711 1.15742)
13/1/2021,Sarawak,SRW,SERIAN,"Kampung Hilir, Serian",1.16502,110.5763,0.9,13,1,2021,1,POINT (110.5763 1.16502)
12/1/2021,Sarawak,SRW,KUCHING,"Kampung Sinar Budi,
Batu Kawah",1.4986,110.3101,0.3,12,1,2021,1,POINT (110.3101 1.4986)
12/1/2021,Sarawak,SRW,KUCHING,Jalan Stakan,1.467,110.3302,0.3,12,1,2021,1,POINT (110.3302 1.467)
12/1/2021,Sarawak,SRW,KUCHING,"Kawasan Jalan,
perumahan dan
Timberland Medical
Centre",1.5221,110.3388,0.8,12,1,2021,1,POINT (110.3388 1.5221)
12/1/2021,Sarawak,SRW,KUCHING,"Jalan Astana (Kampung
Astana Lot – Pawada)",1.5712,110.3424,0.3,12,1,2021,1,POINT (110.3424 1.5712)
12/1/2021,Sarawak,SRW,KUCHING,Kampung Pulo,1.559,110.3677,0.3,12,1,2021,1,POINT (110.3677 1.559)
12/1/2021,Sarawak,SRW,KUCHING,"Kampung Semariang,
Jalan Temenggong haji
Gobil",1.5941,110.3355,0.3,12,1,2021,1,POINT (110.3355 1.5941)
12/1/2021,Sarawak,SRW,KUCHING,"Jalan Tun Ahmad Zaidi
Adruce (Batu 3)",1.5304,110.3379,0.6,12,1,2021,1,POINT (110.3379 1.5304)
12/1/2021,Sarawak,SRW,KUCHING,Kampung Gersik,1.5625,110.3526,0.5,12,1,2021,1,POINT (110.3526 1.5625)
12/1/2021,Sarawak,SRW,KUCHING,"Jalan Tong Wei Tah &
Jalan Laksamana Cheng
Ho",1.523,110.3441,0.5,12,1,2021,1,POINT (110.3441 1.523)
12/1/2021,Sarawak,SRW,KUCHING,"Jalan Durian Burung
(Kuarters Persekutuan)",1.5083,110.351,0.8,12,1,2021,1,POINT (110.351 1.5083)
12/1/2021,Sarawak,SRW,KUCHING,"Jalan Tun Abang Haji
Openg (Berhadapan
Hospital Umum Sarawak)",1.5439,110.3376,0.4,12,1,2021,1,POINT (110.3376 1.5439)
12/1/2021,Sarawak,SRW,KUCHING,Jalan Batu Lintang,1.5356,110.3419,0.4,12,1,2021,1,POINT (110.3419 1.5356)
12/1/2021,Sarawak,SRW,KUCHING,Tabuan Dayak,1.5253,110.3592,0.3,12,1,2021,1,POINT (110.3592 1.5253)
12/1/2021,Sarawak,SRW,KUCHING,Taman Malihah,1.5538,110.2401,0.3,12,1,2021,1,POINT (110.2401 1.5538)
12/1/2021,Sarawak,SRW,KUCHING,Jalan Matang Baru,1.5726,110.3111,0.3,12,1,2021,1,POINT (110.3111 1.5726)
12/1/2021,Sarawak,SRW,KUCHING,Kampung Haji Baki,1.4743,110.3248,0.6,12,1,2021,1,POINT (110.3248 1.4743)
12/1/2021,Sarawak,SRW,KUCHING,"Bulatan Berhadapan
komplek Sesco Sg.
Biawak, Pending",1.5583,110.3892,0.3,12,1,2021,1,POINT (110.3892 1.5583)
12/1/2021,Sarawak,SRW,KUCHING,Taman Sejijak Height,1.5538,110.2401,0.5,12,1,2021,1,POINT (110.2401 1.5538)
12/1/2021,Sarawak,SRW,KUCHING,"Taman Glory, Jln Matang",1.5756,110.2606,0.4,12,1,2021,1,POINT (110.2606 1.5756)
12/1/2021,Sarawak,SRW,KUCHING,Kampung Tunku,1.5769,110.3376,0.3,12,1,2021,1,POINT (110.3376 1.5769)
12/1/2021,Sarawak,SRW,KUCHING,"Taman Cherrywood
Jalan Matang 2",1.5737,110.3114,0.3,12,1,2021,1,POINT (110.3114 1.5737)
12/1/2021,Sarawak,SRW,KUCHING,Kampung Sinjan,1.5631,110.3371,0.3,12,1,2021,1,POINT (110.3371 1.5631)
12/1/2021,Sarawak,SRW,KUCHING,Kampung Bintawa Hilir,1.5611,110.3796,0.3,12,1,2021,1,POINT (110.3796 1.5611)
12/1/2021,Sarawak,SRW,KUCHING,Kampung No.6,1.5669,110.3221,0.3,12,1,2021,1,POINT (110.3221 1.5669)
12/1/2021,Sarawak,SRW,KUCHING,Jalan Moyan,1.5066,110.2452,0.5,12,1,2021,1,POINT (110.2452 1.5066)
13/1/2021,Sarawak,SRW,SARIKEI,Lebuh Tebingan Nyelong,2.132,111.5254,0.25,13,1,2021,1,POINT (111.5254 2.132)
13/1/2021,Sarawak,SRW,SARIKEI,Jalan Wharf,2.1328,111.5206,0.3,13,1,2021,1,POINT (111.5206 2.1328)
13/1/2021,Sarawak,SRW,SARIKEI,Jalan Getah,2.1311,111.5228,0.25,13,1,2021,1,POINT (111.5228 2.1311)
13/1/2021,Sarawak,SRW,SARIKEI,Jalan Cempaka,2.1361,111.5091,0.3,13,1,2021,1,POINT (111.5091 2.1361)
13/1/2021,Sarawak,SRW,SARIKEI,Jalan Meranti,2.122,111.534,0.2,13,1,2021,1,POINT (111.534 2.122)
12/1/2021,Sarawak,SRW,KUCHING,Pekan Lundu,1.6708,109.8528,0.3,12,1,2021,1,POINT (109.8528 1.6708)
12/1/2021,Sarawak,SRW,KUCHING,Kampung Dagang,1.6675,109.8519,0.3,12,1,2021,1,POINT (109.8519 1.6675)
12/1/2021,Sarawak,SRW,KUCHING,"Kampung Sileng Melayu
& Sileng Dayak",1.6742,109.8597,0.3,12,1,2021,1,POINT (109.8597 1.6742)
12/1/2021,Sarawak,SRW,KUCHING,"Kampung Stunggang
Melayu",1.6533,109.8636,0.3,12,1,2021,1,POINT (109.8636 1.6533)
12/1/2021,Sarawak,SRW,KUCHING,Kampung Gerung 15A,1.2937,110.2796,0.5,12,1,2021,1,POINT (110.2796 1.2937)
12/1/2021,Sarawak,SRW,KUCHING,"Lorong 2, Kampung
Bratan",1.363,110.3208,0.5,12,1,2021,1,POINT (110.3208 1.363)
12/1/2021,Sarawak,SRW,KUCHING,"Lorong 3, Kampung
Bratan",1.3633,110.3215,0.5,12,1,2021,1,POINT (110.3215 1.3633)
12/1/2021,Sarawak,SRW,KUCHING,"Lorong 5, Kampung
Bratan",1.3636,110.3216,0.5,12,1,2021,1,POINT (110.3216 1.3636)
