latitude,longitude,region,state,postcode,geometry,flood_risk,distance,kawasan_banjir,latitude_kb,longitude_kb,kedalaman_banjir,month_kb,altitude,slope,min_distance_river
6.530820075,116.7438155,Kota Marudu,Sabah,89100,POINT (12995862.094723878 728586.9630153709),False,1164.06588373926,Kg.Marudu Laut,6.5221,116.7495,0.6,12.0,10,7.224826335906982,3449.5238053804114
6.459948807,116.7372819,Kota Marudu,Sabah,89100,POINT (12995134.777698832 720646.6398750385),False,2238.6237035273675,Kg.Taiwan,6.4771,116.7476,0.6,6.0,64,5.248738765716553,10012.6443085057
6.521546019,116.7711487,Kota Marudu,Sabah,89100,POINT (12998904.812629629 727547.8463679106),True,878.594348170523,Kg.Radu,6.5147,116.7673,0.6,12.0,13,11.030640602111816,2311.318538993766
6.464095369,116.7811164,Kota Marudu,Sabah,89100,POINT (13000014.41191801 721111.1844491195),False,1074.912787232499,Kg.Bunsadan,6.4716,116.7751,0.6,12.0,13,3.819916963577272,5327.81498783849
6.485599933,116.7229035,Kota Marudu,Sabah,89100,POINT (12993534.18153241 723520.4290524665),False,1795.6119651063643,Kg.Taginambur,6.5014,116.7202,0.6,12.0,7,5.849350452423096,8411.790450028033
6.487600076,116.7465268,Kota Marudu,Sabah,89100,POINT (12996163.915259266 723744.5185053517),True,894.6737376943623,Kg.Giat Mara,6.4955,116.7477,0.6,12.0,16,0.9333857893943788,6765.056720318704
6.494843036,116.7227231,Kota Marudu,Sabah,89108,POINT (12993514.09949627 724556.0034018963),True,786.4988015332615,Kg.Taginambur,6.5014,116.7202,0.6,12.0,10,2.6299777030944824,7677.063725524519
6.504959437,116.7944417,Kota Marudu,Sabah,89108,POINT (13001497.777528677 725689.4416951379),True,737.2318307630827,Kg. Kampar,6.5068,116.8008,0.6,1.0,19,3.819935321807861,4672.75598275111
6.479129838,116.7447774,Kota Marudu,Sabah,89108,POINT (12995969.172942074 722795.5469473868),True,387.8719414920892,Kg.Taiwan,6.4771,116.7476,0.6,6.0,16,4.747633457183838,7709.1230610526845
6.459420813,116.7969396,Kota Marudu,Sabah,89108,POINT (13001775.84248473 720587.4883141251),True,983.6850801876742,Kg.Gorontung,6.4675,116.8004,0.6,2.0,15,2.62988543510437,3490.184492749817
6.477895873,116.7618209,Kota Marudu,Sabah,89108,POINT (12997866.446683409 722657.2997786088),True,175.25524729402972,Kg.Goshen,6.4783,116.7603,0.6,12.0,23,5.6245527267456055,7295.986615259415
6.480922538,116.7930906,Kota Marudu,Sabah,89108,POINT (13001347.373764666 722996.3925490831),True,490.0933540635903,Kg.Sumbilingon,6.4806,116.7887,0.9,12.0,10,0.9274099469184875,5081.040616424134
6.469278778,116.7451265,Kota Marudu,Sabah,89108,POINT (12996008.034576308 721691.8936584163),True,918.4850358855778,Kg.Taiwan,6.4771,116.7476,0.6,6.0,141,6.20541524887085,8717.078931275213
6.515735691,116.7556489,Kota Marudu,Sabah,89108,POINT (12997179.38278623 726896.8348060471),True,535.2399140360135,Pekan Lama,6.5205,116.756,0.6,1.0,12,6.7612714767456055,3509.6406788629233
6.140935725,116.5509684,Kota Belud,Sabah,89150,POINT (12974394.45375092 684918.4244923015),False,16260.256299896622,"Kg Bundu Tohuri, Tamparuli",6.1579,116.4059,1.5,6.0,1270,37.8807487487793,10854.478558242941
6.185937122,116.5651409,Kota Belud,Sabah,89150,POINT (12975972.129234187 689957.0822681141),False,14030.427441572072,"Eco pelancongan Kalangadan, Kg Nahabah",6.2995,116.5119,0.9,6.0,687,15.620254516601562,12537.552354096102
6.285645785,116.5901529,Kota Belud,Sabah,89150,POINT (12978756.45233791 701122.6646391727),False,8848.176702617757,"Eco pelancongan Kalangadan, Kg Nahabah",6.2995,116.5119,0.9,6.0,346,12.464752197265623,14502.506209445832
6.4073362,116.3968146,Kota Belud,Sabah,89150,POINT (12957234.13123107 714752.712837769),False,1155.0975504615258,Kg. Kota Peladok,6.4003,116.4044,1.2,6.0,9,2.083448886871338,925.0979567166243
6.09893675,116.4394763,Kota Belud,Sabah,89150,POINT (12961983.209951445 680216.3221655211),False,7586.171189533744,"Kg Bundu Tohuri, Tamparuli",6.1579,116.4059,1.5,6.0,622,20.16987037658692,4099.267329702507
6.297168773,116.3703213,Kota Belud,Sabah,89150,POINT (12954284.910565637 702413.1699938722),False,4000.7210993971753,Kg. Minajur Suromboton,6.2656,116.3535,1.5,10.0,78,29.369468688964844,4381.590325520726
6.373789741,116.5453911,Kota Belud,Sabah,89150,POINT (12973773.591554917 710994.9885479335),False,2877.1959383450685,Kg. Rantai Rosok,6.3986,116.5387,1.0,6.0,74,7.470141887664795,11574.468553342565
6.360554919,116.3076611,Kota Belud,Sabah,89150,POINT (12947309.609008633 709512.5506619574),False,8373.976632368505,Kg. Marajah,6.3387,116.3796,1.5,5.0,0,0.0,4890.687882439856
6.337187814,116.430707,Kota Belud,Sabah,89157,POINT (12961007.015940834 706895.2847063459),True,286.72007865525165,Kg. Pirasan,6.3347,116.4301,1.0,6.0,23,2.629569292068481,299.1973327117021
6.338108406,116.4314516,Kota Belud,Sabah,89157,POINT (12961089.904433679 706998.3946815769),True,410.3343327987199,Kg. Pirasan,6.3347,116.4301,1.0,6.0,25,4.6375885009765625,232.78575555086982
6.33841815,116.4315445,Kota Belud,Sabah,89157,POINT (12961100.246014372 707033.0872861779),True,446.4133258188597,Kg. Pirasan,6.3347,116.4301,1.0,6.0,22,4.719712257385254,229.3094872744085
6.337929754,116.4311461,Kota Belud,Sabah,89157,POINT (12961055.89632924 706978.3849307407),True,380.02620405792567,Kg. Pirasan,6.3347,116.4301,1.0,6.0,27,1.3154784440994265,262.31060202635507
6.33741346,116.4312828,Kota Belud,Sabah,89157,POINT (12961071.11370363 706920.557941177),True,331.2135763008632,Kg. Pirasan,6.3347,116.4301,1.0,6.0,25,4.986311912536621,237.0739347207882
6.338116137,116.4312704,Kota Belud,Sabah,89157,POINT (12961069.733341947 706999.2605851865),True,404.1944461638135,Kg. Pirasan,6.3347,116.4301,1.0,6.0,25,4.6375885009765625,252.74681443601804
6.338098871,116.4311642,Kota Belud,Sabah,89157,POINT (12961057.911212023 706997.3267226091),True,398.6931307779905,Kg. Pirasan,6.3347,116.4301,1.0,6.0,27,1.3154784440994265,263.9763110697399
6.337143924,116.4315168,Kota Belud,Sabah,89157,POINT (12961097.162464477 706890.3688559121),True,315.91452600480653,Kg. Pirasan,6.3347,116.4301,1.0,6.0,23,4.14572811126709,208.9197158493629
6.363527877,116.4705551,Kota Belud,Sabah,89158,POINT (12965442.886141913 709845.549590113),False,2919.38292969691,Kg. Siasai Jaya,6.3527,116.4467,1.2,1.0,15,1.8658223152160645,3244.1980773538726
6.44944048,116.5137104,Kota Belud,Sabah,89158,POINT (12970246.912162941 719469.3957805479),False,5891.710778076804,Kg. Timbang,6.492,116.5448,0.3,9.0,7,4.747365951538086,4666.749566329889
6.202368811,116.5765587,Kota Belud,Sabah,89158,POINT (12977243.152916167 691796.9909503325),False,13043.11536003249,"Eco pelancongan Kalangadan, Kg Nahabah",6.2995,116.5119,0.9,6.0,509,19.05368995666504,13548.030870109993
6.347584004,116.4686768,Kota Belud,Sabah,89158,POINT (12965233.794742355 708059.7101451218),False,2502.1908086433027,Kg Wokok Kinuta,6.3474,116.4462,1.2,1.0,35,2.797412157058716,2815.6081826716304
6.489602569,116.3853501,Kota Belud,Sabah,89158,POINT (12955957.908928871 723968.8721356648),False,8919.10862680522,Kg. Lilud,6.4158,116.4154,1.5,6.0,0,0.0,7590.664608241001
6.36063293,116.4810482,Kota Belud,Sabah,89158,POINT (12966610.972690756 709521.2885944196),False,3925.509806929786,Kg. Siasai Jaya,6.3527,116.4467,1.2,1.0,19,5.84920597076416,4262.234009296583
6.305936867,116.4989032,Kota Belud,Sabah,89158,POINT (12968598.58219887 703395.1629743122),False,1616.4552621284513,"Eco pelancongan Kalangadan, Kg Nahabah",6.2995,116.5119,0.9,6.0,48,2.9464564323425293,5076.716772911046
6.27395537,116.3888345,Kota Belud,Sabah,89158,POINT (12956345.79056259 699813.4376804342),False,3968.156239060098,Kg Rani,6.2597,116.3562,1.0,8.0,280,12.9680814743042,6055.298611014041
6.33835689,116.4311495,Kota Belud,Sabah,89159,POINT (12961056.27481551 707026.2259120438),True,425.92180322999417,Kg. Pirasan,6.3347,116.4301,1.0,6.0,27,2.0832247734069824,271.14018950720185
6.3379422,116.4318973,Kota Belud,Sabah,89159,POINT (12961139.519530723 706979.7789331519),True,414.6074145849846,Kg. Pirasan,6.3347,116.4301,1.0,6.0,25,2.6295714378356934,180.516636349021
6.3372994,116.431599,Kota Belud,Sabah,89159,POINT (12961106.31292662 706907.7827735401),True,335.5722026575387,Kg. Pirasan,6.3347,116.4301,1.0,6.0,26,3.704791784286499,200.87490734149287
6.338070789,116.4317223,Kota Belud,Sabah,89159,POINT (12961120.038619837 706994.1814239582),True,418.5106603737791,Kg. Pirasan,6.3347,116.4301,1.0,6.0,26,3.346646308898926,202.403820789514
6.337743507,116.4308621,Kota Belud,Sabah,89159,POINT (12961024.281593855 706957.5245163827),True,351.2821273467237,Kg. Pirasan,6.3347,116.4301,1.0,6.0,25,3.940901517868042,289.32315677830746
6.337228011,116.4310512,Kota Belud,Sabah,89159,POINT (12961045.332109565 706899.7869268057),True,302.2977929380479,Kg. Pirasan,6.3347,116.4301,1.0,6.0,22,1.3154773712158203,261.23658241819606
6.338387023,116.4315591,Kota Belud,Sabah,89159,POINT (12961101.87127894 707029.6009329472),True,443.75509126957263,Kg. Pirasan,6.3347,116.4301,1.0,6.0,22,4.719712257385254,227.04405200312007
6.337529431,116.4314177,Kota Belud,Sabah,89159,POINT (12961086.130702939 706933.5471512098),True,349.20838236302023,Kg. Pirasan,6.3347,116.4301,1.0,6.0,25,4.986311912536621,224.05375099947096
6.173259666,116.2416306,Tuaran,Sabah,89200,POINT (12939959.127371807 688537.5861331858),True,408.72759563280266,Kg Sawah,6.1757,116.2389,1.5,6.0,7,5.007030963897705,1114.2365042214005
6.214623773,116.2504242,Tuaran,Sabah,89200,POINT (12940938.026446046 693169.2554991788),False,2940.926259167157,Kg. Selupoh,6.1964,116.2314,1.5,10.0,18,3.839663505554199,790.5509670700633
6.201684875,116.2017948,Tuaran,Sabah,89200,POINT (12935524.626400465 691720.4073099707),True,463.3787798758955,Kg. Kegayungan,6.201,116.2059,1.5,10.0,8,0.0,516.4552181508242
6.199798888,116.2038251,Tuaran,Sabah,89200,POINT (12935750.638362622 691509.2246873738),True,267.28057658231137,Kg. Kegayungan,6.201,116.2059,1.5,10.0,10,0.0,366.2237622745245
6.185563722,116.2205528,Tuaran,Sabah,89200,POINT (12937612.757408764 689915.2721430444),True,450.0845036098014,"Kg Selaud, Tuaran",6.1868,116.2244,1.5,6.0,14,1.8651853799819944,176.69173545952933
6.14791587,116.2372897,Tuaran,Sabah,89200,POINT (12939475.900594223 685699.9402922937),False,1365.4511772178173,Taman Sri Rugading,6.145,116.2492,1.5,10.0,40,13.268017768859863,934.4037217690413
6.187681057,116.2598185,Tuaran,Sabah,89200,POINT (12941983.795138406 690152.3535227968),True,410.8007786635985,Kg. Telibong,6.1852,116.2571,1.5,10.0,11,0.9328432679176332,2203.516123477218
6.141411158,116.2512387,Tuaran,Sabah,89200,POINT (12941028.6961713 684971.6549239287),True,461.4765861140745,Taman Sri Rugading,6.145,116.2492,1.5,10.0,11,2.0754244327545166,1480.7250922368655
6.178286726,116.228832,Tuaran,Sabah,89208,POINT (12938534.393736942 689100.4625226501),True,776.3452942389395,Kg. Baru Selaud,6.1852,116.2283,1.5,10.0,12,2.629167079925537,571.6686550357591
6.175323274,116.2299233,Tuaran,Sabah,89208,POINT (12938655.876697242 688768.6462299344),True,1000.171565274924,Kg Sawah,6.1757,116.2389,1.5,6.0,15,3.726353645324707,923.5638759045553
6.176942703,116.2300413,Tuaran,Sabah,89208,POINT (12938669.012397157 688949.9726846907),True,944.6742617065174,Kg. Baru Selaud,6.1852,116.2283,1.5,10.0,15,3.839407205581665,748.163623331753
6.175937346,116.2293039,Tuaran,Sabah,89208,POINT (12938586.925404646 688837.4034233731),False,1043.1457180592763,Kg. Baru Selaud,6.1852,116.2283,1.5,10.0,12,3.3538084030151367,828.4407108136346
6.176317174,116.2311606,Tuaran,Sabah,89208,POINT (12938793.612303201 688879.932527094),True,864.3130610156156,Kg Sawah,6.1757,116.2389,1.5,6.0,14,2.9458017349243164,850.4535335399478
6.178045799,116.2293193,Tuaran,Sabah,89208,POINT (12938588.639724804 689073.4859731647),True,809.0560378172727,Kg. Baru Selaud,6.1852,116.2283,1.5,10.0,13,2.075453281402588,611.9980661327357
6.17834361,116.2304301,Tuaran,Sabah,89208,POINT (12938712.29341518 689106.8318148948),True,803.4994049496139,Kg. Baru Selaud,6.1852,116.2283,1.5,10.0,13,2.075453519821167,609.4584494378041
6.176722403,116.2287034,Tuaran,Sabah,89208,POINT (12938520.078050423 688925.3057985454),True,950.3015182185092,Kg. Baru Selaud,6.1852,116.2283,1.5,10.0,12,2.082709312438965,719.8608059552306
6.091689806,116.1871277,Tuaran,Sabah,89209,POINT (12933891.89229705 679405.0094003293),True,1000.6486177554692,Pekan telipok,6.089,116.1957,1.5,10.0,10,2.7960519790649414,2494.2279485225795
6.09170132,116.1870772,Tuaran,Sabah,89209,POINT (12933886.270662768 679406.2984115602),False,1006.397675419654,Pekan telipok,6.089,116.1957,1.5,10.0,10,2.7960519790649414,2493.484284285028
6.091615763,116.1871096,Tuaran,Sabah,89209,POINT (12933889.877414268 679396.7201654012),True,1000.1118215375604,Pekan telipok,6.089,116.1957,1.5,10.0,10,2.7960519790649414,2502.6711711400494
6.091678653,116.1870817,Tuaran,Sabah,89209,POINT (12933886.771600474 679403.7608036683),False,1005.1599160411128,Pekan telipok,6.089,116.1957,1.5,10.0,10,2.7960519790649414,2495.961377073354
6.091609129,116.1870929,Tuaran,Sabah,89209,POINT (12933888.018378772 679395.977478309),True,1001.672701980873,Pekan telipok,6.089,116.1957,1.5,10.0,10,2.7960519790649414,2503.5882669005277
6.091676451,116.187117,Tuaran,Sabah,89209,POINT (12933890.701178499 679403.5142861562),True,1001.3361842030964,Pekan telipok,6.089,116.1957,1.5,10.0,10,2.7960519790649414,2495.829475347125
6.091620965,116.1870391,Tuaran,Sabah,89209,POINT (12933882.029390167 679397.3025377704),False,1007.7879085082986,Pekan telipok,6.089,116.1957,1.5,10.0,10,3.346161127090454,2502.8516892555167
6.091692031,116.1871122,Tuaran,Sabah,89209,POINT (12933890.166844944 679405.2584927353),False,1002.3690869489784,Pekan telipok,6.089,116.1957,1.5,10.0,10,2.7960519790649414,2494.1441749095593
6.150162439,116.2331393,Tamparuli,Sabah,89250,POINT (12939013.880179636 685951.4743783169),False,1259.2320276374355,Kg Tambalugu,6.1456,116.2228,1.0,8.0,18,1.865060329437256,1148.8383287909937
6.145569133,116.2624856,Tamparuli,Sabah,89250,POINT (12942280.695352303 685437.192164905),True,250.00374167500112,Kg Bantayan,6.1474,116.2612,1.5,6.0,17,6.566599845886231,2814.8125653994616
6.128990865,116.2491008,Tamparuli,Sabah,89250,POINT (12940790.706231931 683581.0696106915),True,968.8516025741704,Kg Kauluan Tamparuli,6.1292,116.2404,1.5,10.0,16,2.945566415786743,1435.8290732176567
6.125371358,116.2762047,Tamparuli,Sabah,89250,POINT (12943807.898578444 683175.8329880701),False,1313.052944974909,"Rumah Kebudayaan,Tamparuli",6.1336,116.2678,1.5,10.0,60,15.025087356567385,4368.054193910806
6.123625071,116.2923402,Tamparuli,Sabah,89250,POINT (12945604.094222138 682980.3213093949),True,742.3319501521357,Sk Bawang,6.1289,116.2883,1.5,10.0,172,39.46307373046875,6154.69160443328
6.162473563,116.2763532,Tamparuli,Sabah,89250,POINT (12943824.429522825 687329.8917506081),False,1521.9202268762456,"Kg. Rambai,Tamparuli",6.1557,116.2645,1.5,10.0,49,16.65130043029785,4623.2260285375305
6.161566742,116.2504058,Tamparuli,Sabah,89250,POINT (12940935.978167417 687228.358272268),False,1206.34612847426,Kg. Kiwatu,6.1508,116.25,1.5,10.0,40,2.082660436630249,2660.5842611762346
6.107187563,116.279327,Tamparuli,Sabah,89250,POINT (12944155.471424548 681140.0338224333),False,2139.798782425084,"Pusat Kokurikulum Negeri Sabah, Kem
Malangan",6.0893,116.2861,0.15,5.0,148,21.13954734802246,5592.694011854218
6.158891579,116.2692803,Tamparuli,Sabah,89257,POINT (12943037.077896396 686928.8309256237),True,640.991449288836,"Kg. Rambai,Tamparuli",6.1557,116.2645,1.5,10.0,17,0.9274099469184875,4166.8235945727865
6.122225222,116.3025281,Tamparuli,Sabah,89257,POINT (12946738.206062391 682823.596772303),False,1751.3093991922185,Sk Bawang,6.1289,116.2883,1.5,10.0,277,17.38642120361328,7295.050665153934
6.168966863,116.2917261,Tamparuli,Sabah,89257,POINT (12945535.73292284 688056.9282145909),False,1733.8495022125132,"Kg. Bokulungon,Topokon",6.1844,116.293,1.5,10.0,175,11.9375581741333,5923.699218504575
6.135023168,116.2382586,Tamparuli,Sabah,89257,POINT (12939583.758048851 684256.4467288171),True,679.8699986110864,Kg. Kauluan,6.1293,116.2403,1.0,9.0,80,6.7567057609558105,156.02217447585866
6.134702875,116.2396942,Tamparuli,Sabah,89257,POINT (12939743.568309836 684220.5865072886),True,608.6537864056205,Kg. Kauluan,6.1293,116.2403,1.0,9.0,101,10.304902076721191,226.53981191584276
6.148448097,116.300097,Tamparuli,Sabah,89257,POINT (12946467.577248322 685759.5302787294),False,2437.7260521639555,Kg. Mengkaladoi,6.1487,116.2782,0.8,1.0,264,25.95327949523925,6964.404524041592
6.134962416,116.3006858,Tamparuli,Sabah,89257,POINT (12946533.1221645 684249.6448920344),False,1536.7941952299154,Sk Bawang,6.1289,116.2883,1.5,10.0,35,9.21392059326172,6917.487346046891
6.146728227,116.273741,Tamparuli,Sabah,89257,POINT (12943533.640748976 685566.9678653952),True,543.2536704186915,Kg. Mengkaladoi,6.1487,116.2782,0.8,1.0,120,11.950723648071287,4054.0741195885153
6.140031496,116.2799479,Tamparuli,Sabah,89258,POINT (12944224.58969638 684817.1853321866),True,677.258722814982,Jalan Roundabout Nenas Tamparuli,6.1417,116.2741,1.5,10.0,85,18.877256393432617,4623.571990642941
6.118670249,116.3088469,Tamparuli,Sabah,89258,POINT (12947441.611660816 682425.5903343864),False,2557.9937670227773,Sk Bawang,6.1289,116.2883,1.5,10.0,380,24.88754844665528,8071.574805236102
6.163604678,116.2703905,Tamparuli,Sabah,89258,POINT (12943160.664795073 687456.5388627553),False,1101.498846653307,"Kg. Rambai,Tamparuli",6.1557,116.2645,1.5,10.0,90,5.40044641494751,3992.828804331528
6.121118831,116.2833497,Tamparuli,Sabah,89258,POINT (12944603.276340162 682699.7275474567),False,1030.8286449350917,Sk Bawang,6.1289,116.2883,1.5,10.0,19,1.8649593591690063,5270.59613748713
6.136165511,116.2331355,Tamparuli,Sabah,89258,POINT (12939013.45716557 684384.3444014041),False,1107.6679309516178,Kg. Kauluan,6.1293,116.2403,1.0,9.0,12,3.839130163192749,0.0
6.104958998,116.2482833,Tamparuli,Sabah,89258,POINT (12940699.702548208 680890.5356169335),False,2042.459736033895,Sk. Kauluan,6.12,116.2379,1.5,10.0,295,18.0561752319336,3097.7414704102753
6.116562053,116.2332502,Tamparuli,Sabah,89258,POINT (12939026.225511162 682189.5629061103),True,645.0378729878048,Sk. Kauluan,6.12,116.2379,1.5,10.0,40,12.726675987243652,1197.3377239874515
6.12119032,116.242943,Tamparuli,Sabah,89258,POINT (12940105.223071525 682707.7312987869),True,570.1648476566613,SK Kauluan,6.1203,116.2379,1.0,9.0,41,7.957345008850098,1358.908007772979
5.95435499,116.7713008,Ranau,Sabah,89300,POINT (12998921.744324178 664032.1025656817),False,10447.588823918975,Kg. Lasing,5.9635,116.6779,0.3,12.0,336,10.137792587280272,10806.634708836524
5.955562785,116.7940817,Ranau,Sabah,89300,POINT (13001457.70251199 664167.2831570447),False,12963.76210431517,Kg. Lasing,5.9635,116.6779,0.3,12.0,409,10.461190223693848,13336.006662332595
5.932789901,116.7661817,Ranau,Sabah,89300,POINT (12998351.88871886 661618.5132315317),False,10411.203569147165,Kg. Lasing,5.9635,116.6779,0.3,12.0,408,1.864313602447509,10632.256042802981
5.938460571,116.7834651,Ranau,Sabah,89300,POINT (13000275.868006036 662253.1719174495),False,12080.999185683871,Kg. Lasing,5.9635,116.6779,0.3,12.0,413,7.605728626251221,12361.106362023364
5.930487911,116.7737512,Ranau,Sabah,89300,POINT (12999194.521604419 661360.8774700733),False,11291.701853528906,Kg. Lasing,5.9635,116.6779,0.3,12.0,395,9.226298332214355,11513.246558700397
5.940543766,116.7871948,Ranau,Sabah,89300,POINT (13000691.056310846 662486.3237504755),False,12434.975189494502,Kg. Lasing,5.9635,116.6779,0.3,12.0,477,15.444931983947754,12729.859019444071
5.938288803,116.78077,Ranau,Sabah,89300,POINT (12999975.850846399 662233.947628762),False,11793.955965810475,Kg. Lasing,5.9635,116.6779,0.3,12.0,366,12.021210670471191,12070.0057120948
5.946353276,116.7867559,Ranau,Sabah,89300,POINT (13000642.19818634 663136.5305795264),False,12268.809928455395,Kg. Lasing,5.9635,116.6779,0.3,12.0,419,11.217071533203123,12593.096966263838
5.936926412,116.7884307,Ranau,Sabah,89307,POINT (13000828.636069518 662081.4689283123),False,12658.578905573482,Kg. Lasing,5.9635,116.6779,0.3,12.0,459,12.30458927154541,12936.22851367913
5.958142727,116.7929269,Ranau,Sabah,89307,POINT (13001329.150764024 664456.0401794974),False,12818.7673209502,Kg. Lasing,5.9635,116.6779,0.3,12.0,488,12.960835456848145,13202.678533640108
5.94557504,116.7890145,Ranau,Sabah,89307,POINT (13000893.624388242 663049.4291415322),False,12530.85279059283,Kg. Lasing,5.9635,116.6779,0.3,12.0,452,12.92824935913086,12852.762134514425
5.958850535,116.7856765,Ranau,Sabah,89307,POINT (13000522.039927976 664535.2610079056),False,12008.90560669424,Kg. Lasing,5.9635,116.6779,0.3,12.0,486,19.561264038085938,12395.347726638458
5.932727359,116.7763727,Ranau,Sabah,89307,POINT (12999486.345649533 661611.5135970798),False,11490.257195978396,Kg. Lasing,5.9635,116.6779,0.3,12.0,366,7.03392505645752,11729.142785125092
5.966862853,116.7646407,Ranau,Sabah,89307,POINT (12998180.345383545 665432.0402379148),False,9663.263613858688,Kg. Lasing,5.9635,116.6779,0.3,12.0,355,7.060130596160889,10093.831952993622
5.939679178,116.7977257,Ranau,Sabah,89307,POINT (13001863.350736443 662389.558685258),False,13602.766626447708,Kg. Lasing,5.9635,116.6779,0.3,12.0,434,10.096575736999512,13902.775845300597
5.927439178,116.7938187,Ranau,Sabah,89307,POINT (13001428.425485913 661019.668846987),False,13520.452793932074,Kg. Lasing,5.9635,116.6779,0.3,12.0,363,2.7952098846435547,13757.716794173048
5.959509807,116.7793755,Ranau,Sabah,89308,POINT (12999820.615816487 664609.049576306),False,11305.025859220978,Kg. Lasing,5.9635,116.6779,0.3,12.0,337,9.42215347290039,11694.175034978227
5.944817588,116.7663225,Ranau,Sabah,89308,POINT (12998367.562503165 662964.6540009174),False,10062.794094722944,Kg. Lasing,5.9635,116.6779,0.3,12.0,415,2.795297145843506,10360.16281784791
5.951063505,116.7650798,Ranau,Sabah,89308,POINT (12998229.225771954 663663.7096953152),False,9804.12445394507,Kg. Lasing,5.9635,116.6779,0.3,12.0,344,12.439709663391112,10139.805225165457
5.957142745,116.7731986,Ranau,Sabah,89308,POINT (12999133.006453807 664344.1181904576),False,10632.42659729692,Kg. Lasing,5.9635,116.6779,0.3,12.0,344,8.716254234313965,11007.922745815771
5.962105478,116.7827342,Ranau,Sabah,89308,POINT (13000194.504590215 664899.5691419963),False,11671.133476347348,Kg. Lasing,5.9635,116.6779,0.3,12.0,433,17.95929527282715,12073.399029021626
5.943601562,116.7634453,Ranau,Sabah,89308,POINT (12998047.27406425 662828.5548285934),False,9779.816245912823,Kg. Lasing,5.9635,116.6779,0.3,12.0,489,9.375962257385254,10065.819941633199
5.951562712,116.7952253,Ranau,Sabah,89308,POINT (13001585.007481663 663719.582297624),False,13128.753188453062,Kg. Lasing,5.9635,116.6779,0.3,12.0,381,5.873918533325195,13482.832518841607
5.94877863,116.7726134,Ranau,Sabah,89308,POINT (12999067.862287795 663407.9809316638),False,10671.415149555702,Kg. Lasing,5.9635,116.6779,0.3,12.0,364,14.233098983764648,10998.787154854319
5.9344474,116.7724449,Ranau,Sabah,89309,POINT (12999049.104953595 661804.0190548707),False,11015.544160580455,Kg. Lasing,5.9635,116.6779,0.3,12.0,358,10.31098175048828,11258.00529227568
5.932294998,116.7971919,Ranau,Sabah,89309,POINT (13001803.928392258 661563.1242332427),False,13731.104266234055,Kg. Lasing,5.9635,116.6779,0.3,12.0,472,5.413416385650635,13995.815983208644
5.94684218,116.7631167,Ranau,Sabah,89309,POINT (12998010.694479577 663191.2495728488),False,9667.755409313912,Kg. Lasing,5.9635,116.6779,0.3,12.0,419,20.07707405090332,9974.564978948376
5.963332985,116.7895858,Ranau,Sabah,89309,POINT (13000957.221213335 665036.9579108331),False,12432.82043778171,Kg. Lasing,5.9635,116.6779,0.3,12.0,674,10.302339553833008,12840.44904718968
5.958524224,116.7785303,Ranau,Sabah,89309,POINT (12999726.528582867 664498.7389048476),False,11215.948633685655,Kg. Lasing,5.9635,116.6779,0.3,12.0,330,7.418498516082764,11599.884620125054
5.945699017,116.7890326,Ranau,Sabah,89309,POINT (13000895.639271025 663063.3048406221),False,12530.62798924172,Kg. Lasing,5.9635,116.6779,0.3,12.0,452,12.92824935913086,12853.170298010506
5.963113412,116.7824747,Ranau,Sabah,89309,POINT (13000165.617182352 665012.3821716686),False,11641.28276622574,Kg. Lasing,5.9635,116.6779,0.3,12.0,420,23.634212493896484,12048.492528377681
5.959222634,116.7800898,Ranau,Sabah,89309,POINT (12999900.13132876 664576.9079234893),False,11385.785915724307,Kg. Lasing,5.9635,116.6779,0.3,12.0,354,11.93744659423828,11773.523232203608
5.953992868,116.7944875,Ranau,Sabah,89320,POINT (13001502.875961356 663991.5726776174),False,13022.008917811008,Kg. Lasing,5.9635,116.6779,0.3,12.0,390,2.6286182403564453,13387.108844886896
5.93946758,116.7802592,Ranau,Sabah,89320,POINT (12999918.988850502 662365.8765681537),False,11707.741206066856,Kg. Lasing,5.9635,116.6779,0.3,12.0,375,15.53199863433838,11989.649740590925
5.933179903,116.7713282,Ranau,Sabah,89320,POINT (12998924.794478225 661662.1618605474),False,10940.003018408406,Kg. Lasing,5.9635,116.6779,0.3,12.0,382,7.955533504486084,11173.03788361738
5.951292143,116.7844313,Ranau,Sabah,89320,POINT (13000383.42489804 663689.2994745095),False,11937.463573992116,Kg. Lasing,5.9635,116.6779,0.3,12.0,356,6.682870864868164,12285.689253188722
5.939932814,116.7874251,Ranau,Sabah,89320,POINT (13000716.693189578 662417.94572101),False,12474.339312127084,Kg. Lasing,5.9635,116.6779,0.3,12.0,471,13.693647384643556,12766.309846305874
5.954181504,116.7784012,Ranau,Sabah,89320,POINT (12999712.157236606 664012.6854372886),False,11236.25193529538,Kg. Lasing,5.9635,116.6779,0.3,12.0,336,4.74309778213501,11597.111936551388
5.935168667,116.7755846,Ranau,Sabah,89320,POINT (12999398.614758838 661884.7427943002),False,11327.086279200776,Kg. Lasing,5.9635,116.6779,0.3,12.0,352,1.3149783611297607,11578.68130629224
5.940008651,116.7748657,Ranau,Sabah,89320,POINT (12999318.587176908 662426.433428884),False,11109.767874398469,Kg. Lasing,5.9635,116.6779,0.3,12.0,343,1.8643370866775515,11388.293818720133
