nilai_hujan_max,tempoh_hujan,tempoh_ulang,kedalaman_banjir,distance
44.5,1,2,0.6,2501.53936
44.5,1,2,0.6,2510.616091
44.5,1,2,0.6,2508.198022
44.5,1,2,0.6,2510.15422
44.5,1,2,0.6,2510.689157
44.5,1,2,0.6,2511.323528
44.5,1,2,0.6,2504.605388
44.5,1,2,0.6,2510.128681
44.5,1,2,0.6,2507.744691
44.5,1,2,0.6,2502.123191
44.5,1,2,0.6,2506.831342
44.5,1,2,0.6,2509.280768
44.5,1,2,0.6,2508.096819
44.5,1,2,0.6,2500.722429
44.5,1,2,0.6,2507.860051
44.5,1,2,0.6,2505.497968
44.5,1,2,0.6,2503.241207
44.5,1,2,0.6,2505.155814
44.5,1,2,0.6,2505.686773
44.5,1,2,0.6,2502.959215
44.5,1,2,0.6,2506.559358
44.5,1,2,0.6,2506.701586
44.5,1,2,0.6,2511.921352
44.5,1,2,0.6,2510.736399
44.5,1,2,0.6,2503.501834
44.5,1,2,0.6,2511.966944
44.5,1,2,0.6,2510.484728
44.5,1,2,0.6,2505.491646
44.5,1,2,0.6,2510.835456
44.5,1,2,0.6,2502.905486
44.5,1,2,0.6,2503.474768
44.5,1,2,0.6,2509.211639
44.5,1,2,0.6,2503.725743
44.5,1,2,0.6,2503.629323
44.5,1,2,0.6,2502.672824
44.5,1,2,0.6,2506.298765
56.5,1,2,0.5,3348.34039
56.5,1,2,0.5,3386.481756
56.5,1,2,0.5,3349.638348
56.5,1,2,0.5,3376.242174
56.5,1,2,0.5,3416.042045
56.5,1,2,0.5,3412.813187
56.5,1,2,0.5,3366.381365
56.5,1,2,0.5,3406.280494
47,3,2,0.5,1837.254792
141.5,9,13,1,4847.72844
70,1,5,0.5,3562.459754
84.5,1,28,0.5,1623.888315
36.5,3,2,1,452.8805879
101,4,7,0.5,3066.306972
60.5,5,2,0.5,5999.580832
2,3,2,0.5,4465.613553
56.5,1,2,0.5,3339.950482
56.5,1,2,0.5,3395.349446
56.5,1,2,0.5,3353.998499
56.5,1,2,0.5,3369.299528
56.5,1,2,0.5,3373.493971
56.5,1,2,0.5,3428.789414
56.5,1,2,0.5,3339.765811
56.5,1,2,0.5,3344.093089
44.5,1,2,0.6,4653.493515
3,10.5,2,0.15,2608.814995
85,3,3,1,2182.232392
72.5,3,2,0.6,885.8000885
142,2,144,0.3,4416.354573
226,48,73,1.5,1269.065183
47,3,2,0.3,1083.073151
81,4,2,0.3,2989.684142
56.5,1,2,0.5,3357.966802
56.5,1,2,0.5,3424.512939
56.5,1,2,0.5,3422.909154
56.5,1,2,0.5,3400.886121
56.5,1,2,0.5,3372.919677
56.5,1,2,0.5,3356.614959
56.5,1,2,0.5,3404.612234
56.5,1,2,0.5,3422.695897
44.5,1,2,0.6,2509.915751
44.5,1,2,0.6,2505.91412
44.5,1,2,0.6,2501.573121
44.5,1,2,0.6,2504.451931
44.5,1,2,0.6,2507.379567
44.5,1,2,0.6,2511.247732
44.5,1,2,0.6,2504.067622
44.5,1,2,0.6,2505.134175
56.5,1,2,0.5,3410.582446
56.5,1,2,0.5,3402.879207
56.5,1,2,0.5,3367.905618
56.5,1,2,0.5,3397.542792
56.5,1,2,0.5,3350.064702
56.5,1,2,0.5,3421.939638
56.5,1,2,0.5,3381.720872
56.5,1,2,0.5,3423.83123
56.5,1,2,0.5,3413.588342
56.5,1,2,0.5,3339.194584
56.5,1,2,0.5,3427.807281
56.5,1,2,0.5,3361.891477
56.5,1,2,0.5,3388.905684
56.5,1,2,0.5,3417.670885
56.5,1,2,0.5,3388.372049
56.5,1,2,0.5,3367.187613
56.5,1,2,0.5,3417.767642
56.5,1,2,0.5,3404.575278
56.5,1,2,0.5,3345.4924
56.5,1,2,0.5,3354.970163
56.5,1,2,0.5,3341.537738
56.5,1,2,0.5,3394.26348
56.5,1,2,0.5,3416.999549
56.5,1,2,0.5,3422.964572
44.5,1,2,0.6,2508.863063
44.5,1,2,0.6,2510.423481
44.5,1,2,0.6,2505.313579
44.5,1,2,0.6,2503.479828
44.5,1,2,0.6,2509.636038
44.5,1,2,0.6,2508.407842
44.5,1,2,0.6,2510.224067
44.5,1,2,0.6,2507.426075
196,3,277,0.5,3993.262179
0,3,2,0.5,1146.96917
71,2,3,0.6,2264.346874
2,3,2,0.5,2732.748763
53,1,2,0.5,4347.097124
93,2,8,0.5,2770.399467
66,3,2,0.5,1844.660786
47,3,2,0.3,2657.570313
226,48,73,0.3,2491.927065
98,2,13,0.3,308.3351787
44.5,1,2,0.6,4200.998939
85,3,3,1,1106.692058
2,3,2,0.5,2439.294272
226,48,73,1.5,3684.960252
128,1,62,0.5,3828.187607
111,8,5,0.3,6417.678532
26.5,3,2,0.6,1728.920039
2,3,2,0.5,2475.784267
75.5,2,3,0.5,3822.63636
327.5,48,424,0.5,985.0053234
367.5,48,1135,0.6,2126.992903
5,3,2,1,3025.781179
226,48,73,1.5,4005.431631
226,48,73,1.5,7077.421473
93,2,8,0.5,3698.921092
47,3,2,0.5,630.3282609
327.5,48,424,0.5,1014.067672
141.5,9,13,1,4210.400168
81,4,2,0.3,1247.510603
327.5,48,424,0.5,1282.501496
93,2,8,0.3,1536.621685
2,3,2,0.5,3989.530863
56.5,1,2,0.5,3423.616434
56.5,1,2,0.5,3355.307649
56.5,1,2,0.5,3391.479349
56.5,1,2,0.5,3357.138276
56.5,1,2,0.5,3364.018004
56.5,1,2,0.5,3348.908805
56.5,1,2,0.5,3407.763426
56.5,1,2,0.5,3379.479189
56.5,1,2,0.5,3401.948707
56.5,1,2,0.5,3392.365834
56.5,1,2,0.5,3396.524043
56.5,1,2,0.5,3408.437075
56.5,1,2,0.5,3420.278907
56.5,1,2,0.5,3378.459288
56.5,1,2,0.5,3371.331556
56.5,1,2,0.5,3356.603363
56.5,1,2,0.5,3352.910651
56.5,1,2,0.5,3411.330159
56.5,1,2,0.5,3340.094368
56.5,1,2,0.5,3424.9697
56.5,1,2,0.5,3371.314806
56.5,1,2,0.5,3388.316086
56.5,1,2,0.5,3350.566468
56.5,1,2,0.5,3407.588932
17,3,2,0.3,1174.130627
111,8,5,0.3,6648.005039
0,3,2,0.5,703.8239109
26.5,3,2,0.6,1082.840297
141.5,9,13,0.6,1068.460312
0,3,2,0.5,1663.313397
196,3,277,0.5,3273.014144
226,48,73,0.3,5515.204535
71,2,3,0.6,2392.295167
71,2,3,0.6,2385.730976
71,2,3,0.6,2388.714745
71,2,3,0.6,2390.144329
71,2,3,0.6,2391.871777
71,2,3,0.6,2383.650516
71,2,3,0.6,2384.994938
71,2,3,0.6,2393.373967
56.5,1,2,0.5,3424.524508
56.5,1,2,0.5,3369.244051
56.5,1,2,0.5,3376.332627
56.5,1,2,0.5,3384.585843
56.5,1,2,0.5,3362.659357
56.5,1,2,0.5,3371.020199
56.5,1,2,0.5,3353.94519
56.5,1,2,0.5,3371.473307
226,48,73,1.5,5418.34369
44.5,1,2,0.6,2410.99704
141.5,9,13,1,1103.37342
81,1,21,0.6,3109.459864
115,72,2,0.5,2169.276621
197,5,314,0.6,1442.006894
81,1,21,0.6,1250.583446
60.5,5,2,0.5,6170.453007
67,1,2,0.8,1721.884967
2,3,2,0.5,3419.283957
89,2,5,0.6,4521.323452
280,48,218,0.3,1073.733418
67,1,2,0.8,2968.384004
115,72,2,0.5,1161.205682
48,2,2,0.3,777.7982037
60.5,5,2,0.5,5425.986441
56.5,1,2,0.5,3423.214988
56.5,1,2,0.5,3365.442277
56.5,1,2,0.5,3370.640773
56.5,1,2,0.5,3398.931338
56.5,1,2,0.5,3425.232226
56.5,1,2,0.5,3390.58784
56.5,1,2,0.5,3352.328215
56.5,1,2,0.5,3392.000293
56.5,1,2,0.5,3380.421921
56.5,1,2,0.5,3392.338001
56.5,1,2,0.5,3421.607129
56.5,1,2,0.5,3406.504932
56.5,1,2,0.5,3352.28627
56.5,1,2,0.5,3398.994014
56.5,1,2,0.5,3421.074088
56.5,1,2,0.5,3382.742824
66,3,2,0.5,1070.814104
89,2,5,0.6,2062.703873
75.5,2,3,0.5,3415.831022
226,48,73,1.5,5036.99042
130,8,13,0.5,2294.669173
60.5,5,2,0.5,7915.025063
0,3,2,0.5,841.5871605
43,2,2,0.5,2511.619061
56.5,1,2,0.5,3415.084704
56.5,1,2,0.5,3390.368532
56.5,1,2,0.5,3410.533977
56.5,1,2,0.5,3348.809481
56.5,1,2,0.5,3350.118828
56.5,1,2,0.5,3421.809023
56.5,1,2,0.5,3367.029982
56.5,1,2,0.5,3349.709258
130,8,13,0.5,1660.240882
153,7,35,0.3,1478.637663
141.5,9,13,1,5476.761597
26.5,3,2,0.3,7139.720386
3,10,2,0.6,716.5201371
47,3,2,0.6,751.724545
2,3,2,0.5,3976.816728
71,2,3,0.6,847.994095
56.5,1,2,0.5,3366.69268
56.5,1,2,0.5,3414.937614
56.5,1,2,0.5,3344.611351
56.5,1,2,0.5,3374.58263
56.5,1,2,0.5,3403.067556
56.5,1,2,0.5,3355.660049
56.5,1,2,0.5,3383.606481
56.5,1,2,0.5,3394.746468
56.5,1,2,0.5,3398.215052
56.5,1,2,0.5,3381.701135
56.5,1,2,0.5,3373.759025
56.5,1,2,0.5,3424.946041
56.5,1,2,0.5,3369.573119
56.5,1,2,0.5,3423.685691
56.5,1,2,0.5,3356.955083
56.5,1,2,0.5,3365.073392
56.5,1,2,0.5,3378.063928
56.5,1,2,0.5,3408.155171
56.5,1,2,0.5,3425.277835
56.5,1,2,0.5,3368.749138
56.5,1,2,0.5,3422.555718
56.5,1,2,0.5,3405.265297
56.5,1,2,0.5,3404.196866
56.5,1,2,0.5,3405.438187
56.5,1,2,0.5,3415.504014
56.5,1,2,0.5,3392.551382
56.5,1,2,0.5,3421.155874
56.5,1,2,0.5,3417.148237
56.5,1,2,0.5,3366.301919
56.5,1,2,0.5,3409.918606
56.5,1,2,0.5,3390.632714
56.5,1,2,0.5,3405.548752
137.5,8,13,1,3330.028457
44.5,1,2,0.6,2151.32771
56.5,1,2,0.5,3992.75037
60.5,5,2,0.5,7090.909195
128,1,62,0.5,2493.716773
226,48,73,1.5,3012.315545
111,8,5,0.3,6496.062511
141.5,9,13,1,6135.410861
26.5,3,2,0.3,6366.463415
24,3,2,0.5,2876.604905
367.5,48,1135,0.6,943.1829618
93,2,8,0.5,2221.646192
197,5,314,0.6,2758.55739
75.5,2,3,0.5,3040.012441
48,2,2,0.3,425.8102463
2,3,2,0.5,1444.632945
56.5,1,2,0.5,3417.248237
56.5,1,2,0.5,3400.719657
56.5,1,2,0.5,3380.090388
56.5,1,2,0.5,3357.169002
56.5,1,2,0.5,3405.172897
56.5,1,2,0.5,3350.782005
56.5,1,2,0.5,3369.254814
56.5,1,2,0.5,3368.236522
53,1,2,0.5,2325.623028
56.5,1,2,0.5,3775.92834
280,48,218,0.6,4988.822461
53,1,2,0.5,644.2069819
26.5,3,2,0.3,4133.566734
2,3,2,0.5,4416.939447
197,5,314,0.6,2201.001857
75.5,2,3,0.5,3261.156686
81,1,21,0.6,3002.991393
47,3,2,0.3,2206.569429
367.5,48,1135,0.6,3268.750003
3,10.5,2,0.15,4166.035643
47.5,3,2,0.3,241.3768072
196,3,277,0.5,3498.75611
101,4,7,0.5,1321.167917
2,3,2,0.5,1798.717564
56.5,1,2,0.5,3411.767339
56.5,1,2,0.5,3427.320717
56.5,1,2,0.5,3414.042563
56.5,1,2,0.5,3391.249427
56.5,1,2,0.5,3397.781929
56.5,1,2,0.5,3346.450416
56.5,1,2,0.5,3421.063871
56.5,1,2,0.5,3406.452661
2,3,2,0.5,3620.687197
2,3,2,0.5,3071.766305
81,4,2,0.3,2682.318819
12,3,2,0.5,2870.864129
226,48,73,0.3,3307.879551
2,3,2,0.5,1424.685752
75.5,2,3,0.5,4210.28053
67,1,2,1,2441.95729
56.5,1,2,0.5,3394.535138
56.5,1,2,0.5,3403.413824
56.5,1,2,0.5,3399.361395
56.5,1,2,0.5,3375.906568
56.5,1,2,0.5,3343.315001
56.5,1,2,0.5,3409.342606
56.5,1,2,0.5,3378.230244
56.5,1,2,0.5,3408.551081
3,10.5,2,0.15,4039.307891
280,48,218,0.6,2778.701471
71,2,3,1,906.6174663
85,3,3,1,970.7535138
71,2,3,0.6,2653.54873
367.5,48,1135,0.6,1375.485866
55.5,3,2,0.5,2848.666079
115,72,2,1.2,488.619805
56.5,1,2,0.5,3345.168649
56.5,1,2,0.5,3346.920458
56.5,1,2,0.5,3421.952816
56.5,1,2,0.5,3426.375743
56.5,1,2,0.5,3396.461817
56.5,1,2,0.5,3368.41725
56.5,1,2,0.5,3385.960449
56.5,1,2,0.5,3411.332746
56.5,1,2,0.5,3376.2806
56.5,1,2,0.5,3412.187101
56.5,1,2,0.5,3344.847847
56.5,1,2,0.5,3404.752344
56.5,1,2,0.5,3368.391784
56.5,1,2,0.5,3403.135538
56.5,1,2,0.5,3386.176807
56.5,1,2,0.5,3420.988827
44.5,1,2,0.6,2506.014876
44.5,1,2,0.6,2503.120288
44.5,1,2,0.6,2499.694742
44.5,1,2,0.6,2508.516393
44.5,1,2,0.6,2505.334844
44.5,1,2,0.6,2501.175289
44.5,1,2,0.6,2506.963092
44.5,1,2,0.6,2506.436454
56.5,1,2,0.5,1685.156796
226,48,73,1.5,2019.278022
153,7,35,0.3,1954.531919
26.5,3,2,0.6,2703.881343
3,10.5,2,0.15,6108.134255
226,48,73,1.5,3933.582149
5,3,2,1,2755.230837
66.5,1,2,0.9,3151.117368
56.5,1,2,0.5,3391.198379
56.5,1,2,0.5,3365.583724
56.5,1,2,0.5,3419.703794
56.5,1,2,0.5,3380.214627
56.5,1,2,0.5,3374.044182
56.5,1,2,0.5,3410.806786
56.5,1,2,0.5,3356.426169
56.5,1,2,0.5,3414.442801
47.5,3,2,0.3,223.4315016
2,3,2,0.5,1438.368107
48,2,2,0.3,242.8410844
141.5,9,13,0.6,607.0594742
44.5,1,2,0.6,5212.844759
44.5,1,2,0.6,4434.175075
2,3,2,1,1236.53379
48,2,2,0.3,1862.595258
56.5,1,2,0.5,3352.195019
56.5,1,2,0.5,3340.093724
56.5,1,2,0.5,3367.678079
56.5,1,2,0.5,3379.004465
56.5,1,2,0.5,3355.541521
56.5,1,2,0.5,3366.389647
56.5,1,2,0.5,3337.05848
56.5,1,2,0.5,3375.124944
48,2,2,0.3,1486.987885
367.5,48,1135,0.5,2931.961079
47,3,2,0.3,1009.117109
101,4,7,0.5,1365.613543
367.5,48,1135,1,2631.299388
197,5,314,0.6,288.316269
88,2,10,1,3141.370839
88,2,10,1,1573.215239
56.5,1,2,0.5,4849.891725
81,1,21,0.6,1102.189009
88,2,10,1,3692.217124
44.5,1,2,0.6,4729.948617
141.5,9,13,1,6241.347754
56.5,1,2,0.5,3239.947364
56.5,1,2,0.5,5641.195398
88,2,10,1,5591.569114
12,3,2,0.5,2475.514239
80,3,4,0.5,792.2119802
128.5,3,24,0.8,293.840744
148.5,4,38,0.5,1890.234908
111,8,5,0.3,5319.436258
111,8,5,0.5,2903.218761
0,3,2,0.5,2492.504632
141.5,9,13,0.8,259.4418945
56.5,1,2,0.5,2535.642628
56.5,1,2,0.5,4445.027794
88,2,10,1,3438.483277
141.5,9,13,1,5600.477584
81,1,21,0.6,1387.864697
56.5,1,2,0.5,4256.692424
56.5,1,2,0.5,3465.702755
56.5,1,2,0.5,5678.068476
89,2,5,0.6,2218.202123
147,9,23,0.7,3097.697111
79,72,2,0.8,1176.285515
79,3,3,0.3,9392.350255
88,2,10,1,1019.015773
130,8,13,0.5,900.8646551
147,9,23,0.7,2046.306479
79,3,3,0.3,6827.049377
117,2,39,0.3,470.5593442
117,2,39,0.3,575.3615959
117,2,39,0.3,580.5387281
117,2,39,0.3,664.2644143
117,2,39,0.3,447.7290018
117,2,39,0.3,432.4722237
117,2,39,0.3,641.0927365
117,2,39,0.3,515.2862867
54.5,3,2,0.5,1864.008437
54.5,3,2,0.5,1868.185849
54.5,3,2,0.5,1865.848908
54.5,3,2,0.5,1871.086763
54.5,3,2,0.5,1866.261553
54.5,3,2,0.5,1860.987802
54.5,3,2,0.5,1864.47201
54.5,3,2,0.5,1864.346915
157.5,9,45,2.5,10074.79146
389.5,12,216,4,7162.387952
389.5,12,216,4,13619.36711
61.5,3,2,0.6,13664.1456
389.5,12,216,4,7753.832268
157.5,9,45,2.5,10982.1933
389.5,12,216,4,6784.944726
389.5,12,216,4,9990.778481
118,1,169,1,3117.560783
92,3,5,0.4,3126.424742
118,1,169,1,3121.939107
118,1,169,1,3048.296452
118,1,169,1,3092.235562
118,1,169,1,3063.734224
118,1,169,1,3047.671405
118,1,169,1,3138.011897
118,1,169,1,3062.073263
92,3,5,0.4,3112.119955
118,1,169,1,3103.220392
92,3,5,0.4,3105.094619
118,1,169,1,3102.6251
118,1,169,1,3011.327958
118,1,169,1,3069.701633
118,1,169,1,3022.964379
118,1,169,1,3024.665817
118,1,169,1,3109.029364
118,1,169,1,3126.446755
118,1,169,1,3068.243276
118,1,169,1,3041.601348
118,1,169,1,3123.750193
118,1,169,1,3095.051601
118,1,169,1,3134.648217
92,3,5,0.4,3117.776534
118,1,169,1,3100.206645
118,1,169,1,3052.961454
118,1,169,1,3139.515059
118,1,169,1,3079.186125
92,3,5,0.4,3148.423248
118,1,169,1,3124.631594
118,1,169,1,3097.853069
118,1,169,1,3135.627888
118,1,169,1,3069.037381
118,1,169,1,3044.272823
118,1,169,1,3026.669736
118,1,169,1,3149.784984
118,1,169,1,3007.055152
118,1,169,1,3035.25468
118,1,169,1,3037.234897
118,1,169,1,3106.516357
118,1,169,1,3008.991693
118,1,169,1,3116.855134
118,1,169,1,3091.022409
118,1,169,1,3117.052252
118,1,169,1,3097.743235
118,1,169,1,3135.887185
92,3,5,0.4,3118.584446
129,8,11,0.6,459.420346
129,8,11,0.6,402.2887548
129,8,11,0.6,416.9100992
129,8,11,0.6,404.5482327
129,8,11,0.6,432.9253588
129,8,11,0.6,505.9559656
129,8,11,0.6,469.3609211
129,8,11,0.6,420.0870989
15,3,2,0.5,5014.416737
64,4,2,0.5,292.1386255
126,12,7,0.5,800.4674736
81,4,2,0.3,2916.775952
15,3,2,0.5,2715.306738
160,7,49,0.5,3765.004189
153,7,35,0.3,5224.580436
160,7,49,0.5,2251.960462
72,2,3,0.3,1811.151274
130,8,13,0.9,512.3587135
153,7,35,0.3,3781.02724
153,7,35,1.2,1966.951096
15,3,2,0.5,1843.502969
31,1,2,0.5,6477.86494
136,8,15,0.8,814.3764405
81,4,2,0.3,3536.856384
129,8,11,0.6,403.0944397
129,8,11,0.6,420.3476835
129,8,11,0.6,423.5784766
129,8,11,0.6,470.9342292
129,8,11,0.6,434.9320511
129,8,11,0.6,506.8815037
129,8,11,0.6,428.2361951
129,8,11,0.6,436.1569992
129,8,11,0.6,506.6024892
129,8,11,0.6,441.6827541
129,8,11,0.6,492.3685437
129,8,11,0.6,515.4391816
129,8,11,0.6,460.8174485
129,8,11,0.6,486.4251744
129,8,11,0.6,430.5160553
129,8,11,0.6,514.9584883
129,8,11,0.6,412.0566193
129,8,11,0.6,448.2510979
129,8,11,0.6,487.039786
129,8,11,0.6,422.3428503
129,8,11,0.6,508.498847
129,8,11,0.6,489.1352094
129,8,11,0.6,464.9805038
129,8,11,0.6,421.6421071
129,8,11,0.6,426.5165742
129,8,11,0.6,444.034582
129,8,11,0.6,457.959978
129,8,11,0.6,515.6494677
129,8,11,0.6,442.6254409
129,8,11,0.6,415.6669308
129,8,11,0.6,488.8217099
129,8,11,0.6,408.291253
31,1,2,0.5,12767.36079
118,1,169,1,1002.996087
24.5,3,2,0.5,10632.10831
55,2,2,0.5,7831.287587
31,1,2,0.5,3238.737885
129,8,11,1.5,7167.890901
64,1,3,0.9,1446.025426
82,3,4,0.5,2084.561853
129,8,11,0.6,434.4969702
129,8,11,0.6,459.8849568
129,8,11,0.6,445.382278
129,8,11,0.6,441.3862346
129,8,11,0.6,503.6402826
129,8,11,0.6,452.7111909
129,8,11,0.6,488.7270616
129,8,11,0.6,421.8682874
129,8,11,1.5,12500.56293
15,3,2,0.5,3119.954641
153,7,35,0.3,6587.0839
148,6,29,0.6,585.4792981
23,2,2,0.6,1710.648459
64,4,2,0.5,1158.349641
41,4,2,0.3,5363.654492
55,2,2,0.5,7093.293388
280,48,218,0.5,7281.423122
95,3,8,0.3,3870.142757
24.5,3,2,0.5,9412.470855
64,4,2,0.5,3264.699743
82,3,4,0.3,1332.802526
64,4,2,0.5,1057.885969
153,7,35,1.2,2624.789377
41,4,2,0.3,1658.156263
15,3,2,0.5,6904.966513
64,4,2,0.5,447.5463655
82,3,4,0.3,1572.822081
153,7,35,0.3,3066.875474
149,8,28,0.3,1293.143909
118,1,169,1,5516.613921
31,1,2,0.5,2554.740869
153,7,35,0.3,4593.827247
129,8,11,0.6,452.2091468
129,8,11,0.6,410.1291482
129,8,11,0.6,442.0381313
129,8,11,0.6,458.548347
129,8,11,0.6,479.8249193
129,8,11,0.6,422.8357579
129,8,11,0.6,493.3873311
129,8,11,0.6,469.8701384
49,3,2,-5,3049.018099
118,1,169,1,2831.275906
31,1,2,0.5,1546.603108
72,2,3,0.3,1972.350184
82,3,4,0.3,1441.6647
31,1,2,0.5,8044.901004
23,2,2,0.6,421.5009911
118,1,169,1,1932.022216
129,8,11,0.6,440.3895161
129,8,11,0.6,503.5912248
129,8,11,0.6,514.8236847
129,8,11,0.6,490.6689439
129,8,11,0.6,510.8182274
129,8,11,0.6,489.6363795
129,8,11,0.6,464.5281023
129,8,11,0.6,473.2297979
129,8,11,1.5,12147.04886
153,7,35,0.3,4888.299128
31,1,2,0.5,8627.588233
31,1,2,0.5,7586.224065
82,3,4,0.3,5019.024172
97,4,7,0.4,2779.707664
31,1,2,0.5,5847.845397
55,2,2,0.5,4127.72945
55,2,2,0.5,4519.654354
148,6,29,0.6,2191.612216
81,4,2,0.3,1711.864918
72,2,3,0.3,5714.687314
109,2,51,1,1220.745476
31,1,2,0.5,12228.00124
31,1,2,0.5,7506.318192
15,3,2,0.5,5758.694421
129,8,11,0.6,455.686887
129,8,11,0.6,471.0440628
129,8,11,0.6,469.7865435
129,8,11,0.6,434.250065
129,8,11,0.6,484.0602091
129,8,11,0.6,402.28502
129,8,11,0.6,495.28797
129,8,11,0.6,484.7002387
55,2,2,0.5,7360.272722
24.5,3,2,0.5,6197.452254
31,1,2,0.5,5263.254261
129,8,11,1.5,10211.93515
153,7,35,1.2,3158.316076
82,3,4,0.3,702.4885455
118,1,169,1,1405.148453
24.5,3,2,0.5,12739.40847
31,1,2,0.5,4048.28898
153,7,35,0.3,7290.212247
24.5,3,2,0.5,8987.004491
55,2,2,0.5,5252.91495
153,7,35,0.3,2108.084872
55,2,2,0.5,3563.889572
118,1,169,1.2,1433.51197
153,6,58,0.3,1489.860883
41,4,2,0.3,5353.300029
129,8,11,1.5,12694.27112
31,1,2,0.5,6329.30856
31,1,2,0.5,11191.69411
83,3,3,0.9,724.0900391
31,1,2,0.5,10930.43702
118,1,169,1,285.9016998
153,7,35,1.2,4052.247965
31,1,2,0.5,5926.361474
15,3,2,0.5,2473.172788
118,1,169,1,4495.078528
24.5,3,2,0.5,6657.478497
280,48,218,0.5,2620.279966
126,12,7,0.5,696.9787006
31,1,2,0.5,10174.80617
129,8,11,0.3,4162.386046
24.5,3,2,0.5,10468.67423
97,4,7,0.4,1059.942074
118,1,169,1,589.8563658
153,6,58,0.3,1275.458362
81,4,2,0.3,3113.531177
72,2,3,0.3,5485.866552
153,6,58,0.3,2913.099408
153,7,35,0.3,7230.466692
82,3,4,0.5,402.8450965
55,2,2,0.5,9484.37
31,1,2,0.5,3888.45001
83,3,3,1.2,2167.062286
59,1,3,0.3,2364.973942
31,1,2,0.5,2087.624366
95,3,8,0.3,2422.023449
82,3,4,0.3,2220.804031
129,8,11,0.6,512.5102
129,8,11,0.6,451.6236387
129,8,11,0.6,444.406165
129,8,11,0.6,469.6049369
129,8,11,0.6,446.5511095
129,8,11,0.6,493.5136104
129,8,11,0.6,509.1776287
129,8,11,0.6,435.5485446
129,8,11,0.6,435.8853816
129,8,11,0.6,437.6079033
129,8,11,0.6,429.3412282
129,8,11,0.6,416.2039208
129,8,11,0.6,432.7925497
129,8,11,0.6,405.051575
129,8,11,0.6,423.1646478
129,8,11,0.6,514.7740136
148,6,29,0.6,1798.989021
23,2,2,0.6,3217.144544
41,4,2,0.3,1075.629596
143,7,24,0.5,3873.664669
49,3,2,-5,2106.839267
92,3,5,0.4,3065.68326
129,8,11,1.5,9985.955245
82,3,4,0.3,1930.191617
129,8,11,0.6,513.8554967
129,8,11,0.6,410.4062586
129,8,11,0.6,511.2276642
129,8,11,0.6,416.7171704
129,8,11,0.6,501.7388774
129,8,11,0.6,490.8948672
129,8,11,0.6,506.6138792
129,8,11,0.6,412.6858303
153,6,58,0.3,1109.730688
160,7,49,0.5,4270.794758
72,2,3,0.3,1855.049053
126,12,7,0.5,8231.448409
82,3,4,0.3,2832.641283
81,4,2,0.3,2157.998636
81,4,2,0.3,2802.462946
15,3,2,0.5,5603.097845
129,8,11,0.6,446.8809497
129,8,11,0.6,455.6570651
129,8,11,0.6,477.7168229
129,8,11,0.6,509.5245907
129,8,11,0.6,464.593938
129,8,11,0.6,476.2253875
129,8,11,0.6,421.6024857
129,8,11,0.6,517.2033817
129,8,11,0.6,432.7219328
129,8,11,0.6,471.4526703
129,8,11,0.6,458.5613708
129,8,11,0.6,454.9866542
129,8,11,0.6,433.2527055
129,8,11,0.6,451.9799743
129,8,11,0.6,439.9507755
129,8,11,0.6,436.6105627
129,8,11,0.6,475.7742547
129,8,11,0.6,517.361315
129,8,11,0.6,431.55887
129,8,11,0.6,455.6055588
129,8,11,0.6,451.1316649
129,8,11,0.6,462.9178677
129,8,11,0.6,445.6917938
129,8,11,0.6,424.8142496
23,2,2,0.6,121.9273097
82,3,4,0.3,2803.751674
55,2,2,0.5,13181.09534
153,7,35,0.3,3880.9928
49,3,2,-5,1649.020799
129,8,11,1.5,8673.518658
82,3,4,0.3,3371.464577
109,2,51,1,2800.239803
24.5,3,2,0.5,9548.484852
55,2,2,0.5,9488.65484
153,6,58,0.3,1086.073155
95,3,8,0.3,3624.078324
55,2,2,0.5,10063.57607
136,8,15,0.6,563.8982923
153,7,35,0.3,3609.066779
153,7,35,1.2,1271.113687
129,8,11,0.6,458.5704646
129,8,11,0.6,421.1667814
129,8,11,0.6,477.4753653
129,8,11,0.6,451.6735221
129,8,11,0.6,433.5288137
129,8,11,0.6,410.5067335
129,8,11,0.6,425.6021253
129,8,11,0.6,518.4138324
153,7,35,0.3,4711.724958
55,2,2,0.5,2952.037576
64,4,2,0.5,285.5038555
64,4,2,0.5,2728.260623
15,3,2,0.5,1528.013007
82,3,4,0.5,3958.573413
64,4,2,0.5,3452.19575
82,3,4,0.3,4148.101219
118,1,169,1,5421.037205
59,1,3,0.3,2553.691357
126,12,7,0.5,5625.928027
82,3,4,0.3,336.0626164
24.5,3,2,0.5,6832.402929
15,3,2,0.5,4218.400973
64,1,3,0.9,2540.288734
15,3,2,0.5,4568.523624
15,3,2,0.5,4652.250242
160,7,49,0.5,1092.999549
129,8,11,1.5,9583.622682
153,7,35,1.2,6159.116447
55,2,2,0.5,1819.049375
31,1,2,0.5,6776.256381
82,3,4,0.3,4423.400091
31,1,2,0.5,9012.815428
129,8,11,0.6,500.4034648
129,8,11,0.6,510.4741987
129,8,11,0.6,511.0066897
129,8,11,0.6,502.7906167
129,8,11,0.6,517.3931344
129,8,11,0.6,443.512934
129,8,11,0.6,499.1826532
129,8,11,0.6,465.0365953
130,8,13,0.5,658.4221673
118,1,169,1,1970.233744
129,8,11,1.5,11787.94295
82,3,4,0.3,1116.236753
15,3,2,0.5,6821.43254
